rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
2159,Predrag Rajković,Serbia,GK,Reims,Ligue 1,24,1995,37,3285,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,2,1,40.0,0,1,2,17,3,49,1.34,112,72.2,10,27.0,33.3,966,1451,66.6,18754,100.0,98.8,41.4,1,28,3,1185,2,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.16,0.03,1.9,2020-2021
2160,Ivan Rakitić,Croatia,MF,Sevilla,La Liga,32,1988,37,2233,4,2,6,2,2,5.2,3.6,34,167,0.16,0.08,32,18,29.3,4,15,26,29,1,0,0,0,0,0,0,0,1480,1717,86.2,6345,92.8,90.5,67.6,25,149,10,59,28,39.3,60.7,34,29,2,16,4,38,21.1,0.32,0.05,0.25,52.5,2.22,0.12,0,2020-2021
2161,Jonás Ramalho,Spain,DF,Osasuna,La Liga,27,1993,5,304,0,0,0,0,0,0.0,0.0,4,9,0.00,0.00,5,4,33.3,0,3,2,7,0,0,0,0,0,0,0,0,99,132,75.0,772,88.9,79.2,42.3,1,8,3,10,4,75.0,25.0,4,5,0,1,0,0,0,0.00,0,0,85.7,1.18,0.00,0,2020-2021
2162,Benito Raman,Belgium,FW,Schalke 04,Bundesliga,25,1994,25,1246,2,0,2,2,0,2.3,2.2,14,30,0.14,0.00,19,13,20.7,0,11,5,5,0,0,0,0,0,0,0,0,220,328,67.1,1280,72.2,79.0,76.7,14,14,13,9,29,44.8,55.2,14,12,10,15,2,26,30.8,0.58,0.08,0.25,35.0,2.31,0.00,0,2020-2021
2163,Gastón Ramírez,Uruguay,FW,Sampdoria,Serie A,29,1990,25,969,0,4,4,0,0,0.8,0.8,16,58,0.00,0.37,31,15,29.6,3,16,4,13,0,0,0,0,0,0,0,0,350,490,71.4,1776,82.2,75.4,48.8,22,41,12,22,27,63.0,37.0,16,20,4,24,0,13,38.5,0.46,0.00,0.00,43.3,4.74,0.74,0,2020-2021
2164,Sandro Ramírez,Spain,FW,Huesca,La Liga,25,1995,20,1285,5,1,6,5,0,2.2,2.2,31,24,0.35,0.07,13,9,36.4,1,10,10,2,0,0,0,0,0,0,0,0,246,326,75.5,735,83.0,79.6,74.2,10,14,5,3,44,45.5,54.5,31,13,16,18,5,30,60.0,1.26,0.17,0.28,25.7,2.24,0.21,0,2020-2021
2165,Sergio Ramos,Spain,DF,Real Madrid,La Liga,34,1986,15,1275,2,0,2,0,2,4.2,2.6,21,98,0.14,0.00,15,12,60.0,5,4,19,39,1,0,0,0,0,0,0,0,1019,1112,91.6,7915,93.8,95.9,86.6,4,96,2,123,7,71.4,28.6,21,5,0,0,2,15,26.7,0.28,0.00,0.00,68.2,0.71,0.07,0,2020-2021
2166,Aaron Ramsdale,England,GK,Sheffield Utd,Premier League,22,1998,38,3420,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,100.0,0,0,2,22,6,63,1.66,145,70.9,5,13.2,0.0,569,1153,49.3,19232,97.3,98.3,35.8,2,44,1,1085,2,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,72.7,0.21,0.00,5.7,2020-2021
2167,Aaron Ramsey,Wales,MF,Juventus,Serie A,29,1990,22,1089,2,4,6,2,0,4.2,4.2,38,72,0.17,0.33,22,14,32.0,2,11,7,8,2,0,0,0,0,0,0,0,622,728,85.4,2443,89.9,90.0,73.8,31,57,21,18,13,76.9,23.1,38,25,13,9,2,24,45.8,0.91,0.08,0.18,38.1,4.79,0.74,0,2020-2021
2168,Jacob Ramsey,England,MF,Aston Villa,Premier League,19,2001,22,626,0,0,0,0,0,0.5,0.5,8,23,0.00,0.00,10,5,16.7,6,7,4,5,0,0,0,0,0,0,0,0,192,229,83.8,765,89.5,89.7,73.7,6,15,1,18,12,58.3,41.7,8,9,2,12,0,11,9.1,0.14,0.00,0.00,43.8,2.29,0.29,0,2020-2021
2169,Kayne Ramsey,England,DF,Southampton,Premier League,19,2000,1,90,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,5,2,100.0,0,0,0,3,0,0,0,0,0,0,0,0,17,23,73.9,81,90.0,70.0,0.0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0.0,0.00,0.00,0,2020-2021
2170,Darren Randolph,Ireland,GK,West Ham,Premier League,33,1987,3,270,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,3,1.00,6,66.7,1,33.3,0,36,66,54.5,987,100.0,100.0,34.8,0,1,0,62,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,0.0,2020-2021
2171,Andrea Ranocchia,Italy,DF,Inter,Serie A,32,1988,8,703,0,1,1,0,0,1.6,1.6,4,17,0.00,0.13,13,10,87.5,3,2,12,19,0,0,0,0,0,0,0,0,468,496,94.4,3387,95.4,98.0,80.3,3,11,0,56,0,0,0,4,2,0,1,0,9,22.2,0.26,0.00,0.00,66.7,0.90,0.13,0,2020-2021
2172,Raphinha,Brazil,MF,Leeds United,Premier League,23,1996,30,2360,6,9,15,6,0,5.7,5.7,102,97,0.23,0.34,34,17,20.7,1,30,29,27,0,0,0,0,0,0,0,0,687,1064,64.6,4332,84.0,64.9,43.1,64,79,40,39,110,50.9,49.1,102,58,38,34,6,67,35.8,0.92,0.09,0.25,20.0,4.58,0.57,0,2020-2021
2173,Raphinha,Brazil,FW,Rennes,Ligue 1,23,1996,6,404,1,2,3,1,0,0.9,0.9,11,12,0.22,0.45,5,2,25.0,0,5,3,4,0,0,0,0,0,0,0,0,89,139,64.0,500,79.6,76.5,33.3,9,12,5,4,25,40.0,56.0,11,8,6,3,1,11,27.3,0.67,0.09,0.33,41.7,5.57,1.56,0,2020-2021
2174,Marcus Rashford,England,FW,Manchester Utd,Premier League,22,1997,37,2920,11,9,20,11,0,8.9,8.9,134,117,0.34,0.28,18,9,25.9,2,20,8,10,0,0,0,0,0,0,0,0,1001,1248,80.2,2775,87.3,82.6,64.3,43,44,54,18,163,50.3,48.5,134,100,78,50,11,79,45.6,1.11,0.14,0.31,56.8,3.58,0.62,0,2020-2021
2175,Milot Rashica,Kosovo,FW,Werder Bremen,Bundesliga,24,1996,24,1462,3,2,5,2,1,4.4,3.6,52,31,0.18,0.12,24,12,52.2,0,7,4,6,0,0,0,0,0,0,0,0,285,423,67.4,975,74.7,72.8,57.4,19,11,20,7,69,50.7,49.3,52,37,24,32,3,42,33.3,0.86,0.05,0.14,24.0,2.89,0.37,0,2020-2021
2176,Giacomo Raspadori,Italy,FW,Sassuolo,Serie A,20,2000,27,1232,6,0,6,6,0,4.3,4.3,21,33,0.44,0.00,5,3,0.0,5,8,2,9,0,0,0,0,0,0,0,0,269,354,76.0,897,87.3,81.7,48.0,27,13,11,18,29,51.7,48.3,21,12,14,23,6,24,50.0,0.88,0.25,0.50,30.0,4.53,0.73,0,2020-2021
2177,Federico Ravaglia,Italy,GK,Bologna,Serie A,20,1999,4,360,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,0,2,0,10,2.50,10,52.6,0,0.0,0.0,116,137,84.7,1828,100.0,98.2,50.0,0,0,0,123,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.25,0.00,0.0,2020-2021
2178,Tim Ream,United States,DF,Fulham,Premier League,32,1987,7,630,0,0,0,0,0,0.0,0.0,7,31,0.00,0.00,12,5,72.7,5,3,6,26,1,0,0,0,0,0,0,0,424,468,90.6,3047,96.2,94.0,72.7,0,29,0,74,2,50.0,50.0,7,1,0,1,0,0,0,0.00,0,0,52.4,0.43,0.00,0,2020-2021
2179,Ante Rebić,Croatia,FW,Milan,Serie A,26,1993,27,1776,11,4,15,11,0,5.9,5.6,43,52,0.56,0.20,26,9,21.6,1,20,7,17,0,0,0,0,0,0,0,0,290,472,61.4,1216,75.6,56.6,53.7,36,24,31,20,41,48.8,51.2,43,17,22,29,11,43,53.5,1.17,0.26,0.48,39.7,3.50,0.66,0,2020-2021
2180,Arkadiusz Reca,Poland,DF,Crotone,Serie A,25,1995,30,2313,2,3,5,2,0,1.5,1.5,85,66,0.08,0.12,34,16,22.2,3,27,50,64,0,0,0,0,0,0,0,0,718,1029,69.8,4025,82.6,71.4,47.6,26,35,25,102,63,58.7,41.3,85,40,22,14,2,30,23.3,0.27,0.07,0.29,48.6,2.14,0.51,0,2020-2021
2181,Recio,Spain,MF,Eibar,La Liga,29,1991,17,734,1,0,1,0,1,1.3,0.6,14,40,0.12,0.00,17,5,44.4,0,6,4,1,0,0,0,0,0,0,0,0,354,439,80.6,1566,89.8,88.6,55.7,14,31,7,4,13,69.2,30.8,14,19,1,6,1,13,15.4,0.25,0.00,0.00,40.9,4.67,0.00,0,2020-2021
2183,Nathan Redmond,England,MF,Southampton,Premier League,26,1994,29,1738,2,3,5,2,0,3.1,3.1,70,75,0.10,0.16,30,17,33.3,2,22,11,9,0,0,0,0,0,0,0,0,570,765,74.5,2031,82.5,79.2,57.9,29,32,30,8,68,57.4,42.6,70,47,22,37,2,45,28.9,0.67,0.04,0.15,27.8,3.26,0.26,0,2020-2021
2184,Harrison Reed,England,MF,Fulham,Premier League,25,1995,31,2247,0,2,2,0,0,0.4,0.4,24,127,0.00,0.08,63,38,39.7,11,23,50,31,1,0,0,0,0,0,0,0,1288,1516,85.0,5739,90.8,90.5,56.7,21,102,16,66,24,62.5,37.5,24,21,2,10,0,13,30.8,0.16,0.00,0.00,41.7,1.76,0.12,0,2020-2021
2185,Vasco Regini,Italy,DF,Sampdoria,Serie A,29,1990,3,88,0,0,0,0,0,0.0,0.0,0,3,0.00,0.00,2,2,100.0,1,0,1,5,0,0,0,0,0,0,0,0,35,40,87.5,265,91.3,83.3,80.0,1,3,1,5,0,0,0,0,1,0,0,0,0,0,0.00,0,0,0.0,1.03,0.00,0,2020-2021
2186,Sergio Reguilón,Spain,DF,Tottenham,Premier League,23,1996,27,2244,0,3,3,0,0,1.0,1.0,52,73,0.00,0.12,47,25,47.9,7,32,32,50,1,0,0,0,0,0,0,0,1092,1445,75.6,5647,86.0,78.1,38.8,17,53,25,88,49,44.9,55.1,52,54,7,15,0,20,20.0,0.16,0.00,0.00,45.3,1.68,0.36,0,2020-2021
2187,Bobby Reid,Jamaica,MF,Fulham,Premier League,27,1993,33,2372,5,2,7,5,0,3.8,3.8,44,67,0.19,0.08,31,15,46.2,5,14,21,39,0,0,0,0,0,0,0,0,615,830,74.1,2549,83.8,77.4,44.2,14,37,21,49,52,51.9,48.1,44,32,17,24,5,34,23.5,0.30,0.15,0.63,28.6,1.59,0.19,0,2020-2021
2188,Pepe Reina,Spain,GK,Lazio,Serie A,37,1982,29,2610,0,0,0,0,0,0.0,0.0,0,2,0.00,0.00,0,0,0.0,0,0,1,6,0,41,1.41,74,70.8,9,31.0,0.0,924,1131,81.7,18127,100.0,97.6,60.5,1,11,1,974,1,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.14,0.03,2.4,2020-2021
2189,Jeff Reine-Adélaïde,France,MF,Nice,Ligue 1,22,1998,14,1058,1,2,3,1,0,1.7,1.7,36,71,0.09,0.17,7,4,22.2,1,9,4,6,0,0,0,0,0,0,0,0,496,592,83.8,1879,90.8,88.3,59.4,17,61,12,11,67,62.7,37.3,36,36,5,40,1,15,33.3,0.43,0.07,0.20,28.6,2.90,0.26,0,2020-2021
2190,Jeff Reine-Adélaïde,France,FW,Lyon,Ligue 1,22,1998,1,24,0,0,0,0,0,0.0,0.0,3,4,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,80.0,66,85.7,100.0,0.0,1,2,2,0,5,60.0,40.0,3,4,1,0,0,1,100.0,3.75,0.00,0.00,0,3.60,0.00,0,2020-2021
2191,Reinier,Brazil,MF,Dortmund,Bundesliga,18,2002,14,257,1,1,2,1,0,0.5,0.5,7,5,0.35,0.35,9,4,50.0,1,3,2,0,0,0,0,0,0,0,0,0,103,121,85.1,250,91.3,84.4,33.3,3,3,3,3,4,50.0,50.0,7,4,2,2,1,3,33.3,0.35,0.33,1.00,50.0,2.81,0.35,0,2020-2021
2192,Francisco Reis Ferreira,Portugal,DF,Valencia,La Liga,23,1997,3,181,0,0,0,0,0,0.0,0.0,0,4,0.00,0.00,1,1,0.0,0,0,0,6,0,0,0,0,0,0,0,0,67,79,84.8,541,95.2,90.0,71.4,0,2,0,8,0,0,0,0,0,0,1,0,0,0,0.00,0,0,0.0,0.00,0.00,0,2020-2021
2193,Rocco Reitz,Germany,MF,Gladbach,Bundesliga,18,2002,2,60,0,0,0,0,0,0.0,0.0,0,6,0.00,0.00,3,2,100.0,1,2,1,1,0,0,0,0,0,0,0,0,38,46,82.6,188,91.3,81.3,66.7,2,4,1,2,2,100.0,0.0,0,0,0,1,0,0,0,0.00,0,0,0,3.00,0.00,0,2020-2021
2194,Karim Rekik,Netherlands,DF,Sevilla,La Liga,25,1994,11,653,0,0,0,0,0,0.1,0.1,16,19,0.00,0.00,7,5,25.0,3,5,6,17,0,0,0,0,0,0,0,0,433,494,87.7,1947,90.3,89.3,57.7,3,13,4,31,6,66.7,33.3,16,4,1,4,0,2,0.0,0.00,0.00,0,59.1,1.10,0.14,0,2020-2021
2195,Álex Remiro,Spain,GK,Real Sociedad,La Liga,25,1995,38,3420,0,0,0,0,0,0.0,0.0,0,1,0.00,0.00,0,0,0.0,0,0,3,14,0,38,1.00,67,66.7,14,36.8,25.0,872,1219,71.5,18461,99.3,98.6,48.4,0,14,0,1119,1,100.0,0.0,0,1,0,0,0,0,0,0.00,0,0,100.0,0.11,0.03,2.2,2020-2021
2196,Panagiotis Retsos,Greece,DF,Saint-Étienne,Ligue 1,21,1998,4,272,0,0,0,0,0,0.1,0.1,4,6,0.00,0.00,5,3,42.9,1,0,3,12,0,0,0,0,0,0,0,0,156,185,84.3,966,88.5,81.7,81.0,2,10,0,19,4,100.0,0.0,4,2,0,0,0,1,0.0,0.00,0.00,0,71.4,1.32,0.00,0,2020-2021
2197,Marco Reus,Germany,MF,Dortmund,Bundesliga,31,1989,32,2279,8,6,14,8,0,10.2,7.5,61,107,0.32,0.24,33,16,27.3,2,20,14,13,0,0,0,0,0,0,0,0,890,1131,78.7,3208,86.9,81.8,67.0,49,70,34,20,65,64.6,35.4,61,39,23,24,8,54,44.4,0.95,0.15,0.33,37.5,4.03,0.59,0,2020-2021
2198,Elvis Rexhbeçaj,Kosovo,MF,Köln,Bundesliga,22,1997,30,1833,5,2,7,5,0,2.3,2.3,27,67,0.25,0.10,53,32,35.8,7,25,26,18,0,0,0,0,0,0,0,0,403,650,62.0,2696,79.5,67.0,36.6,26,51,13,25,26,50.0,50.0,27,20,5,24,5,28,39.3,0.54,0.18,0.45,26.1,2.46,0.15,0,2020-2021
2199,Oriol Rey,Spain,MF,Valladolid,La Liga,22,1998,1,15,0,0,0,0,0,0.0,0.0,0,3,0.00,0.00,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,12,83.3,58,75.0,100.0,66.7,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,0,2020-2021
2200,Gio Reyna,United States,MF,Dortmund,Bundesliga,17,2002,32,1976,4,5,9,4,0,4.1,4.1,65,64,0.18,0.23,24,13,36.0,1,13,10,11,0,0,0,0,0,0,0,0,754,957,78.8,2195,85.6,82.8,48.5,35,48,27,13,74,59.5,40.5,65,51,33,44,4,38,31.6,0.55,0.11,0.33,30.4,3.32,0.46,0,2020-2021
2201,Baptiste Reynet,France,GK,Nîmes,Ligue 1,29,1990,38,3420,0,0,0,0,0,0.1,0.1,1,0,0.00,0.00,2,1,50.0,0,1,1,9,2,71,1.87,122,66.8,8,21.1,33.3,1080,1592,67.8,22933,100.0,98.6,42.6,3,28,0,1348,1,100.0,0.0,1,0,0,0,0,2,50.0,0.03,0.00,0.00,100.0,0.24,0.03,2.8,2020-2021
2202,Bryan Reynolds,United States,DF,Roma,Serie A,19,2001,5,283,0,0,0,0,0,0.0,0.0,8,9,0.00,0.00,4,2,20.0,0,4,6,4,0,0,0,0,0,0,0,0,122,148,82.4,519,87.7,84.8,60.0,1,9,3,2,4,50.0,50.0,8,7,0,6,0,0,0,0.00,0,0,40.0,0.95,0.00,0,2020-2021
2203,Franck Ribéry,France,FW,Fiorentina,Serie A,37,1983,29,2149,2,6,8,2,0,2.6,2.6,96,109,0.08,0.25,24,11,17.2,2,9,3,1,0,0,0,0,0,0,0,0,768,882,87.1,2546,91.5,89.7,84.8,35,85,35,5,109,58.7,41.3,96,69,32,84,2,21,42.9,0.38,0.10,0.22,23.1,3.47,0.46,0,2020-2021
2205,Giacomo Ricci,Italy,DF,Parma,Serie A,23,1996,3,67,0,0,0,0,0,0.0,0.0,2,4,0.00,0.00,3,1,0,2,0,1,4,0,0,0,0,0,0,0,0,20,25,80.0,165,66.7,100.0,75.0,0,4,2,5,2,0.0,100.0,2,1,0,1,0,0,0,0.00,0,0,33.3,2.69,0.00,0,2020-2021
2206,Matteo Ricci,Italy,MF,Spezia,Serie A,26,1994,29,2229,0,2,2,0,0,1.0,1.0,26,185,0.00,0.08,40,23,51.9,4,20,34,13,0,0,0,0,0,0,0,0,1418,1667,85.1,9592,90.1,90.9,71.3,22,178,26,45,18,61.1,38.9,26,28,3,12,0,21,23.8,0.20,0.00,0.00,55.6,2.02,0.16,0,2020-2021
2207,Declan Rice,England,MF,West Ham,Premier League,21,1999,32,2879,2,1,3,1,1,3.2,1.6,74,169,0.06,0.03,59,35,41.2,11,28,59,41,0,0,0,0,0,0,0,0,1352,1561,86.6,6640,90.9,91.1,72.3,22,125,18,82,34,85.3,14.7,74,58,8,19,2,25,28.0,0.22,0.04,0.14,58.9,1.84,0.19,0,2020-2021
2208,Chris Richards,United States,DF,Hoffenheim,Bundesliga,20,2000,11,944,0,1,1,0,0,0.1,0.1,4,45,0.00,0.10,19,8,62.5,4,9,21,40,1,0,0,0,0,0,0,0,592,692,85.5,3567,91.1,92.0,56.8,4,31,3,91,3,66.7,33.3,4,4,0,2,0,2,0.0,0.00,0.00,0,48.8,1.05,0.10,0,2020-2021
2209,Chris Richards,United States,DF,Bayern Munich,Bundesliga,20,2000,3,89,0,1,1,0,0,0.0,0.0,1,5,0.00,1.01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,76,85,89.4,374,97.7,89.7,100.0,3,7,4,1,0,0,0,1,1,0,1,0,0,0,0.00,0,0,20.0,3.03,1.01,0,2020-2021
2211,Richarlison,Brazil,FW,Everton,Premier League,23,1997,34,2861,7,3,10,6,1,9.7,8.8,113,58,0.22,0.09,50,32,31.4,3,25,14,36,1,0,0,0,0,0,0,0,526,791,66.5,1435,79.7,68.4,51.1,25,26,15,54,102,59.8,40.2,113,72,40,56,7,80,38.8,0.98,0.08,0.19,34.8,2.80,0.25,0,2020-2021
2212,Marco Richter,Germany,FW,Augsburg,Bundesliga,22,1997,29,1416,3,1,4,3,0,5.1,5.1,32,38,0.19,0.06,17,9,30.4,0,10,6,9,0,0,0,0,0,0,0,0,279,480,58.1,1491,76.1,68.5,36.6,15,31,10,13,60,56.7,43.3,32,22,12,31,3,55,34.5,1.21,0.05,0.16,26.9,3.11,0.38,0,2020-2021
2213,Mikel Rico,Spain,MF,Huesca,La Liga,35,1984,32,2183,1,4,5,1,0,2.4,2.4,21,88,0.04,0.16,24,12,32.4,3,17,23,22,0,0,0,0,0,0,0,0,698,898,77.7,3120,88.7,83.0,60.3,20,50,13,39,39,56.4,43.6,21,24,1,21,1,19,31.6,0.25,0.05,0.17,23.1,1.86,0.29,0,2020-2021
2214,Sergio Rico,Spain,GK,Paris S-G,Ligue 1,26,1993,10,810,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,1,0,9,1.00,28,75.0,5,62.5,0,194,213,91.1,2850,100.0,99.1,58.1,0,0,0,203,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,0.0,2020-2021
2215,Jaïro Riedewald,Netherlands,MF,Crystal Palace,Premier League,23,1996,33,1820,2,0,2,2,0,0.6,0.6,15,73,0.10,0.00,34,15,44.4,7,32,29,25,0,0,0,0,0,0,0,0,541,636,85.1,2448,88.7,90.0,72.3,11,59,8,39,19,68.4,31.6,15,13,2,9,2,8,25.0,0.10,0.25,1.00,57.1,0.94,0.00,0,2020-2021
2216,Emiliano Rigoni,Argentina,MF,Elche,La Liga,27,1993,23,1139,1,1,2,1,0,2.4,2.4,25,22,0.08,0.08,12,7,20.0,1,15,6,9,0,0,0,0,0,0,0,0,298,414,72.0,762,86.8,76.2,25.4,11,14,5,9,31,45.2,54.8,25,17,6,14,1,16,43.8,0.55,0.06,0.14,27.8,1.82,0.32,0,2020-2021
2217,Tomás Rincón,Venezuela,MF,Torino,Serie A,32,1988,36,2846,1,1,2,1,0,1.3,1.3,30,125,0.03,0.03,68,38,50.7,7,25,31,44,0,0,0,0,0,0,0,0,1141,1373,83.1,6007,89.2,87.7,65.9,14,132,16,75,50,72.0,28.0,30,29,7,26,1,22,18.2,0.13,0.05,0.25,57.1,1.23,0.13,0,2020-2021
2218,Luis Rioja,Spain,MF,Alavés,La Liga,26,1993,35,2090,4,2,6,4,0,3.3,3.3,71,42,0.17,0.09,21,14,17.9,1,22,20,30,0,0,0,0,0,0,0,0,435,660,65.9,1871,83.1,62.6,43.3,25,31,19,30,72,55.6,44.4,71,44,30,24,4,24,37.5,0.39,0.17,0.44,43.9,2.33,0.39,0,2020-2021
2219,Renaud Ripart,France,MF,Nîmes,Ligue 1,27,1993,38,3054,11,0,11,5,6,10.7,5.2,40,124,0.32,0.00,52,30,31.0,12,46,36,53,0,0,0,0,0,0,0,0,805,1195,67.4,3918,78.7,72.3,51.1,19,79,19,66,72,38.9,61.1,40,32,9,51,11,61,31.1,0.56,0.08,0.26,48.3,1.97,0.15,0,2020-2021
2220,Andrea Rispoli,Italy,DF,Crotone,Serie A,31,1988,19,652,0,0,0,0,0,0.4,0.4,15,18,0.00,0.00,6,3,28.6,3,9,5,15,1,0,0,0,0,0,0,0,224,324,69.1,1462,83.6,75.0,48.8,10,11,7,29,7,28.6,71.4,15,11,1,3,0,4,25.0,0.14,0.00,0.00,36.4,2.06,0.00,0,2020-2021
2221,Mihailo Ristić,Serbia,DF,Montpellier,Ligue 1,24,1995,34,2236,0,2,2,0,0,0.7,0.7,66,79,0.00,0.08,45,22,63.6,9,21,26,57,0,0,0,0,0,0,0,0,960,1265,75.9,6740,89.1,77.2,58.3,18,79,34,96,45,48.9,51.1,66,50,4,20,0,20,30.0,0.24,0.00,0.00,46.2,1.81,0.28,0,2020-2021
2222,Matt Ritchie,Scotland,DF,Newcastle Utd,Premier League,30,1989,18,1350,0,2,2,0,0,0.4,0.4,23,38,0.00,0.13,10,3,17.6,2,15,12,47,0,0,0,0,0,0,0,0,411,611,67.3,2983,87.0,70.8,40.7,25,32,16,55,15,53.3,46.7,23,32,2,5,0,11,9.1,0.07,0.00,0.00,41.4,2.93,0.27,0,2020-2021
2223,Maxence Rivera,France,MF,Saint-Étienne,Ligue 1,18,2002,17,239,0,0,0,0,0,0.1,0.1,6,9,0.00,0.00,12,10,40.0,0,5,1,0,0,0,0,0,0,0,0,0,79,108,73.1,317,83.3,75.6,46.2,2,6,2,3,14,35.7,64.3,6,4,2,4,0,2,50.0,0.38,0.00,0.00,16.7,2.64,0.00,0,2020-2021
2224,Emmanuel Rivière,France,FW,Crotone,Serie A,30,1990,21,640,1,1,2,1,0,1.1,1.1,7,6,0.14,0.14,2,1,0.0,1,4,1,0,0,0,0,0,0,0,0,0,108,149,72.5,211,75.9,83.3,80.0,5,6,0,1,9,55.6,44.4,7,5,3,8,1,12,33.3,0.56,0.08,0.25,40.0,1.55,0.56,0,2020-2021
2225,Rober,Spain,DF,Levante,La Liga,25,1995,19,1425,0,1,1,0,0,0.3,0.3,12,79,0.00,0.06,14,7,44.4,16,8,35,52,1,0,0,0,0,0,0,0,730,887,82.3,5369,90.2,89.7,64.6,4,55,1,119,8,87.5,12.5,12,8,1,5,0,7,0.0,0.00,0.00,0,30.0,0.57,0.06,0,2020-2021
2226,Roberto,Spain,GK,Valladolid,La Liga,34,1986,13,1170,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,0,7,0,17,1.31,29,67.4,1,7.7,0.0,203,415,48.9,6585,100.0,98.6,34.9,0,8,0,363,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.08,0.00,0.5,2020-2021
2227,Sergi Roberto,Spain,DF,Barcelona,La Liga,28,1992,15,946,1,2,3,1,0,0.3,0.3,23,51,0.10,0.19,9,6,53.8,6,6,10,20,0,0,0,0,0,0,0,0,795,888,89.5,2749,93.7,92.3,73.7,13,56,16,35,9,88.9,11.1,23,15,2,5,1,5,20.0,0.10,0.20,1.00,55.6,1.71,0.19,0,2020-2021
2228,Tyler Roberts,Wales,MF,Leeds United,Premier League,21,1999,27,1340,1,2,3,1,0,1.8,1.8,33,53,0.07,0.13,15,13,22.7,2,15,9,12,0,0,0,0,0,0,0,0,334,478,69.9,1109,82.0,74.8,43.5,16,29,17,16,25,68.0,32.0,33,34,6,15,1,26,46.2,0.81,0.04,0.08,45.2,2.62,0.13,0,2020-2021
2229,Andrew Robertson,Scotland,DF,Liverpool,Premier League,26,1994,38,3383,1,7,8,1,0,1.5,1.5,119,228,0.03,0.19,46,34,49.1,9,30,21,79,1,0,0,0,0,0,0,0,2624,3303,79.4,12970,90.2,82.4,41.5,66,194,62,103,53,52.8,47.2,119,101,10,11,1,19,26.3,0.13,0.05,0.20,52.7,3.27,0.40,0,2020-2021
2230,Antonee Robinson,United States,DF,Fulham,Premier League,22,1997,28,2162,0,0,0,0,0,0.4,0.4,98,82,0.00,0.00,45,28,61.4,4,17,37,68,0,0,0,0,0,0,0,0,974,1385,70.3,5884,86.2,70.6,44.3,29,48,41,83,73,69.9,30.1,98,78,11,22,0,10,40.0,0.17,0.00,0.00,66.7,2.50,0.08,0,2020-2021
2231,Callum Robinson,Ireland,FW,West Brom,Premier League,25,1995,28,1560,5,0,5,5,0,3.1,3.1,36,27,0.29,0.00,7,5,15.8,0,9,7,8,0,0,0,0,0,0,0,0,299,433,69.1,971,83.3,69.4,51.1,16,23,11,16,29,51.7,48.3,36,11,11,24,5,31,35.5,0.63,0.16,0.45,28.6,2.65,0.23,0,2020-2021
2232,Jack Robinson,England,DF,Sheffield Utd,Premier League,26,1993,11,877,0,1,1,0,0,0.7,0.7,3,22,0.00,0.10,14,6,54.5,4,6,9,42,0,0,0,0,0,0,0,0,364,470,77.4,2267,89.2,82.1,39.3,1,20,1,51,4,75.0,25.0,3,6,1,2,0,6,0.0,0.00,0.00,0,52.5,0.92,0.41,0,2020-2021
