rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
71,Sergio Álvarez,Spain,DF,Eibar,La Liga,26,1992,19,1069,0,0,0,0,0,0.2,0.2,7,29,0.00,0.00,34,25,56.5,4,5,17,43,0,0,0,0,0,0,0,0,395,500,79.0,1938,84.7,84.1,62.0,2,32,0,49,2,50.0,50.0,7,2,0,6,0,2,0.0,0.00,0.00,0,63.6,0.42,0.08,0,2018-2019
72,Sergio Álvarez,Spain,GK,Celta Vigo,La Liga,31,1986,13,1170,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,4,0,22,1.69,37,65.5,2,15.4,0.0,302,463,65.2,7638,100.0,98.6,44.8,0,6,0,444,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.08,0.00,3.5,2018-2019
73,Yeray Álvarez,Spain,DF,Athletic Club,La Liga,23,1995,30,2613,0,0,0,0,0,1.3,1.0,18,93,0.00,0.00,55,30,57.6,16,19,63,149,1,0,0,0,0,0,0,0,1031,1294,79.7,8052,89.2,86.7,52.3,2,76,4,172,6,83.3,16.7,18,14,1,8,0,11,27.3,0.10,0.00,0.00,58.5,0.34,0.00,0,2018-2019
74,Bruno Alves,Portugal,DF,Parma,Serie A,36,1981,33,2922,4,1,5,4,0,2.2,2.2,4,72,0.12,0.03,15,8,57.1,28,8,29,210,0,0,0,0,0,0,0,0,962,1245,77.3,9654,85.0,85.3,64.4,10,57,3,277,3,100.0,0.0,4,4,0,1,4,16,31.3,0.15,0.25,0.80,72.9,0.74,0.06,0,2018-2019
75,Dani Alves,Brazil,MF,Paris S-G,Ligue 1,35,1983,23,1622,1,7,8,1,0,1.8,1.8,41,163,0.06,0.39,42,22,34.2,5,13,8,11,0,0,0,0,0,0,0,0,1316,1581,83.2,6221,93.2,82.2,59.5,33,135,47,24,30,53.3,46.7,41,47,5,24,1,27,22.2,0.33,0.04,0.17,37.9,3.33,0.61,0,2018-2019
76,Ibrahim Amadou,France,MF,Sevilla,La Liga,25,1993,17,762,0,0,0,0,0,0.4,0.4,3,25,0.00,0.00,27,20,22.2,4,3,11,24,0,0,0,0,0,0,0,0,302,361,83.7,1309,91.4,85.9,72.2,3,19,0,31,6,83.3,16.7,3,5,0,8,0,9,22.2,0.24,0.00,0.00,60.0,1.06,0.00,0,2018-2019
77,Romain Amalfitano,France,MF,Dijon,Ligue 1,28,1989,32,2522,0,0,0,0,0,0.7,0.7,44,134,0.00,0.00,52,33,37.3,13,32,47,35,0,0,0,0,0,0,0,0,835,1083,77.1,4409,85.1,84.9,59.8,15,105,26,58,51,52.9,47.1,44,42,4,36,0,19,21.1,0.14,0.00,0.00,27.1,1.43,0.04,0,2018-2019
78,Daniel Amartey,Ghana,DF,Leicester City,Premier League,23,1994,9,641,0,0,0,0,0,0.3,0.3,8,34,0.00,0.00,18,12,66.7,4,2,17,28,1,0,0,0,0,0,0,0,357,435,82.1,2458,93.4,80.2,57.7,3,36,0,43,4,50.0,50.0,8,9,1,4,0,4,25.0,0.14,0.00,0.00,60.9,1.55,0.00,0,2018-2019
79,Jordi Amat,Indonesia,DF,Rayo Vallecano,La Liga,26,1992,31,2763,0,0,0,0,0,0.5,0.5,22,95,0.00,0.00,54,31,57.1,10,21,43,133,1,0,0,0,0,0,0,0,1064,1295,82.2,7883,86.9,89.9,63.3,5,63,0,145,28,85.7,14.3,22,13,0,6,0,5,20.0,0.03,0.00,0.00,50.0,0.52,0.03,0,2018-2019
80,Amath,Senegal,MF,Getafe,La Liga,22,1996,15,1002,1,2,3,1,0,1.2,1.2,30,30,0.09,0.18,20,13,22.2,0,17,10,12,0,0,0,0,0,0,0,0,142,210,67.6,798,77.8,73.4,59.1,10,12,10,10,45,44.4,55.6,30,24,12,26,1,15,40.0,0.54,0.07,0.17,35.3,3.05,0.27,0,2018-2019
81,Jordan Amavi,France,DF,Marseille,Ligue 1,24,1994,28,2177,0,2,2,0,0,0.8,0.8,74,82,0.00,0.08,74,50,62.5,8,16,46,93,4,0,0,0,0,0,0,0,961,1282,75.0,4547,89.0,72.3,50.3,26,47,19,79,43,53.5,46.5,74,66,5,25,0,24,12.5,0.12,0.00,0.00,69.6,2.19,0.12,0,2018-2019
82,Kelvin Amian,France,DF,Toulouse,Ligue 1,20,1998,32,2880,0,1,1,0,0,0.6,0.6,46,106,0.00,0.03,68,45,66.7,13,23,36,113,1,0,0,0,0,0,0,0,942,1208,78.0,6159,87.9,78.3,45.4,8,75,12,121,39,61.5,38.5,46,48,4,20,0,18,22.2,0.12,0.00,0.00,49.0,1.19,0.06,0,2018-2019
83,Nadiem Amiri,Germany,MF,Hoffenheim,Bundesliga,21,1996,13,754,3,1,4,3,0,2.2,2.2,22,50,0.36,0.12,14,9,23.1,0,11,7,4,0,0,0,0,0,0,0,0,320,375,85.3,1394,90.8,91.5,52.9,16,29,12,7,27,74.1,25.9,22,20,6,13,3,18,33.3,0.72,0.17,0.50,27.3,3.34,0.36,0,2018-2019
86,Joachim Andersen,Denmark,DF,Sampdoria,Serie A,22,1996,32,2880,0,1,1,0,0,1.0,1.0,25,154,0.00,0.03,40,27,61.3,15,15,35,147,1,0,0,0,0,0,0,0,1804,2036,88.6,13003,92.9,93.7,70.8,8,139,5,277,16,93.8,6.3,25,12,1,6,0,13,38.5,0.16,0.00,0.00,55.2,0.84,0.09,0,2018-2019
87,Felipe Anderson,Brazil,MF,West Ham,Premier League,25,1993,36,3043,9,4,13,9,0,5.5,5.5,201,191,0.27,0.12,89,49,30.7,0,71,41,18,1,0,0,0,0,0,0,0,1325,1824,72.6,6459,84.5,74.7,53.9,64,111,85,29,156,48.7,51.3,201,158,52,54,9,58,41.4,0.71,0.16,0.38,25.7,4.11,0.44,0,2018-2019
88,Florin Andone,Romania,FW,Brighton,Premier League,25,1993,23,881,3,0,3,3,0,2.5,2.5,13,4,0.31,0.00,10,2,16.7,1,8,3,12,0,0,0,0,0,0,0,0,113,170,66.5,187,77.7,59.2,33.3,2,3,1,15,37,24.3,75.7,13,11,11,33,3,19,42.1,0.82,0.16,0.38,33.0,1.33,0.10,0,2018-2019
89,Benjamin André,France,MF,Rennes,Ligue 1,27,1990,30,2495,3,1,4,3,0,3.0,3.0,52,185,0.11,0.04,101,60,38.8,6,34,54,58,0,0,0,0,0,0,0,0,1174,1505,78.0,5013,85.8,80.7,60.0,20,108,20,61,32,65.6,34.4,52,33,3,39,3,28,32.1,0.32,0.11,0.33,59.0,2.42,0.22,0,2018-2019
90,Marco Andreolli,Italy,DF,Cagliari,Serie A,32,1986,3,106,0,0,0,0,0,0.0,0.0,0,6,0.00,0.00,1,1,100.0,1,1,1,5,0,0,0,0,0,0,0,0,65,72,90.3,501,100.0,95.7,73.3,0,1,0,12,0,0,0,0,0,0,0,0,1,100.0,0.85,0.00,0.00,85.7,0.00,0.00,0,2018-2019
91,Marco Andreolli,Italy,DF,Chievo,Serie A,32,1986,8,646,0,0,0,0,0,0.1,0.1,1,8,0.00,0.00,10,6,60.0,2,2,6,33,0,0,0,0,0,0,0,0,194,250,77.6,1349,85.9,88.1,50.9,0,8,0,43,0,0,0,1,1,0,1,0,2,50.0,0.14,0.00,0.00,64.7,0.28,0.00,0,2018-2019
93,José Ángel,Spain,DF,Eibar,La Liga,28,1989,35,3028,1,1,2,1,0,0.7,0.7,78,195,0.03,0.03,66,46,55.4,5,19,41,113,1,0,0,0,0,0,0,0,1386,2173,63.8,13592,85.8,70.8,43.6,56,174,68,92,61,73.8,26.2,78,81,7,19,1,24,16.7,0.12,0.04,0.25,59.0,2.73,0.15,0,2018-2019
94,Miguel Ángel Moyá,Spain,GK,Real Sociedad,La Liga,34,1984,11,990,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,50.0,0,0,1,9,2,11,1.00,22,66.7,2,18.2,0,292,363,80.4,6055,100.0,99.3,64.6,0,1,0,319,1,100.0,0.0,0,1,1,0,0,0,0,0.00,0,0,100.0,0.00,0.00,3.1,2018-2019
95,Cristian Ansaldi,Argentina,DF,Torino,Serie A,31,1986,24,1807,3,2,5,3,0,1.4,1.4,96,93,0.15,0.10,50,26,50.0,4,17,15,31,0,0,0,0,0,0,0,0,574,888,64.6,4452,87.3,62.5,43.9,35,53,47,37,80,66.3,33.8,96,60,9,33,3,39,25.6,0.50,0.08,0.30,15.8,3.29,0.25,0,2018-2019
96,Mirco Antenucci,Italy,FW,SPAL,Serie A,33,1984,35,2133,5,0,5,4,1,6.6,5.0,41,50,0.21,0.00,11,9,10.0,0,14,5,5,0,0,0,0,0,0,0,0,410,541,75.8,1025,84.3,74.5,66.7,23,31,11,4,42,47.6,52.4,41,26,14,45,5,48,33.3,0.68,0.08,0.25,45.3,2.70,0.21,0,2018-2019
97,Waldemar Anton,Germany,DF,Hannover 96,Bundesliga,22,1996,34,3060,1,0,1,1,0,1.8,1.8,35,96,0.03,0.00,49,32,44.0,33,23,69,169,3,0,0,0,0,0,0,0,1444,1733,83.3,9494,87.0,90.6,67.6,5,67,1,263,26,65.4,34.6,35,20,3,15,1,23,17.4,0.12,0.04,0.25,53.2,0.79,0.00,0,2018-2019
98,Luca Antonelli,Italy,DF,Empoli,Serie A,31,1987,13,755,0,1,1,0,0,0.3,0.3,26,39,0.00,0.12,13,11,41.2,4,15,16,25,1,0,0,0,0,0,0,0,271,381,71.1,1699,89.2,69.3,29.4,7,25,8,37,7,71.4,28.6,26,20,4,4,0,5,40.0,0.24,0.00,0.00,52.6,1.31,0.24,0,2018-2019
99,Mauro Antonio Burruchaga,Argentina,MF,Chievo,Serie A,20,1998,1,58,0,0,0,0,0,0.0,0.0,0,3,0.00,0.00,2,2,0.0,1,1,0,3,0,0,0,0,0,0,0,0,31,39,79.5,179,86.4,83.3,66.7,0,2,0,3,1,100.0,0.0,0,2,0,5,0,1,100.0,1.55,0.00,0.00,50.0,1.55,0.00,0,2018-2019
100,Michail Antonio,Jamaica,MF,West Ham,Premier League,28,1990,33,2103,6,4,10,6,0,7.1,7.1,87,69,0.26,0.17,23,14,50.0,3,35,18,26,1,0,0,0,0,0,0,0,496,773,64.2,2025,79.3,57.2,48.8,23,36,21,38,104,55.8,44.2,87,54,29,68,6,65,38.5,1.07,0.09,0.24,43.4,2.74,0.43,0,2018-2019
101,Antoñito,Spain,DF,Valladolid,La Liga,30,1987,30,1863,2,1,3,2,0,1.0,1.0,56,71,0.10,0.05,35,21,42.9,8,13,18,31,0,0,0,0,0,0,0,0,644,896,71.9,4264,89.3,72.0,37.9,23,59,25,42,40,55.0,45.0,56,49,5,18,2,8,25.0,0.10,0.25,1.00,34.3,2.37,0.10,0,2018-2019
102,Vitorino Antunes,Portugal,DF,Getafe,La Liga,31,1987,28,2181,1,3,4,1,0,1.0,1.0,45,99,0.04,0.12,41,26,60.0,7,26,43,75,1,0,0,0,0,0,0,0,701,1198,58.5,7479,80.8,63.8,37.0,31,76,33,74,34,64.7,35.3,45,37,8,13,1,29,20.7,0.25,0.03,0.17,36.2,2.81,0.25,0,2018-2019
103,Anuar,Morocco,MF,Valladolid,La Liga,23,1995,19,1081,1,0,1,1,0,2.7,2.7,15,35,0.08,0.00,33,19,42.9,1,13,11,25,1,0,0,0,0,0,0,0,296,400,74.0,1106,75.1,82.7,57.1,2,16,1,32,6,66.7,33.3,15,10,3,11,1,10,40.0,0.33,0.10,0.25,44.8,0.83,0.00,0,2018-2019
104,Dennis Aogo,Germany,MF,Stuttgart,Bundesliga,31,1987,15,1025,0,0,0,0,0,0.5,0.5,12,38,0.00,0.00,15,10,40.0,1,7,9,19,0,0,0,0,0,0,0,0,474,580,81.7,1995,93.6,88.3,57.5,15,27,5,20,6,83.3,16.7,12,6,1,7,0,10,10.0,0.09,0.00,0.00,73.3,2.28,0.09,0,2018-2019
105,Houssem Aouar,Algeria,MF,Lyon,Ligue 1,20,1998,37,3061,7,7,14,7,0,6.8,6.8,96,274,0.21,0.21,63,38,27.9,6,27,32,25,3,0,0,0,0,0,0,0,1793,2078,86.3,7450,89.0,93.1,72.8,44,200,36,35,97,59.8,40.2,96,69,28,65,7,71,31.0,0.65,0.10,0.32,34.0,3.62,0.59,0,2018-2019
107,Mauro Arambarri,Uruguay,MF,Getafe,La Liga,22,1995,33,2676,1,2,3,1,0,1.3,1.3,16,96,0.03,0.07,59,33,30.3,9,35,30,36,0,0,0,0,0,0,0,0,519,776,66.9,3285,74.5,69.3,62.6,18,81,9,50,50,68.0,32.0,16,20,4,25,1,29,31.0,0.30,0.03,0.11,54.6,1.28,0.10,0,2018-2019
108,Guilherme Arana,Brazil,DF,Sevilla,La Liga,21,1997,9,629,0,0,0,0,0,0.9,0.9,15,13,0.00,0.00,11,6,85.7,3,3,9,8,0,0,0,0,0,0,0,0,231,289,79.9,904,89.2,82.8,59.1,1,3,2,13,8,37.5,62.5,15,8,3,3,0,6,33.3,0.29,0.00,0.00,50.0,0.72,0.00,0,2018-2019
109,Charles Aránguiz,Chile,MF,Leverkusen,Bundesliga,29,1989,24,1891,2,7,9,2,0,1.4,1.4,27,207,0.10,0.33,48,30,31.8,2,29,25,27,1,0,0,0,0,0,0,0,1457,1661,87.7,7729,92.8,91.1,77.4,30,170,24,44,16,56.3,43.8,27,27,1,27,2,23,21.7,0.24,0.09,0.40,52.2,3.42,0.62,0,2018-2019
110,Luiz Araújo,Brazil,FW,Lille,Ligue 1,22,1996,25,781,3,2,5,3,0,2.1,2.1,30,43,0.35,0.23,23,17,37.5,1,5,3,4,0,0,0,0,0,0,0,0,232,317,73.2,1089,84.9,72.1,67.3,12,29,9,3,38,60.5,39.5,30,25,8,15,3,24,29.2,0.81,0.13,0.43,8.3,3.46,0.35,0,2018-2019
111,Néstor Araujo,Mexico,DF,Celta Vigo,La Liga,26,1991,32,2682,3,0,3,3,0,1.3,1.3,4,61,0.10,0.00,42,22,81.8,21,11,35,153,1,0,0,0,0,0,0,0,1291,1502,86.0,8148,88.2,91.4,63.6,4,57,4,212,2,100.0,0.0,4,3,0,2,3,12,58.3,0.23,0.25,0.43,60.3,0.37,0.00,0,2018-2019
112,Anaitz Arbilla,Spain,DF,Eibar,La Liga,31,1987,25,1950,1,2,3,1,0,0.9,0.9,26,109,0.05,0.09,31,24,63.0,5,7,46,92,2,0,0,0,0,0,0,0,863,1152,74.9,7115,83.5,85.4,60.0,4,124,5,92,6,66.7,33.3,26,23,1,5,1,18,5.6,0.05,0.06,1.00,59.0,0.74,0.14,0,2018-2019
114,Alphonse Areola,France,GK,Paris S-G,Ligue 1,25,1993,21,1890,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,100.0,0,0,0,4,1,17,0.81,50,80.3,11,52.4,0.0,445,516,86.2,7543,100.0,98.8,59.6,0,1,0,482,0,0,0,0,0,0,0,0,0,0,0.00,0,0,66.7,0.14,0.05,2.7,2018-2019
115,Santiago Arias,Colombia,DF,Atlético Madrid,La Liga,26,1992,25,1772,1,1,2,1,0,0.4,0.4,39,84,0.05,0.05,48,32,64.5,2,12,34,43,0,0,0,0,0,0,0,0,787,1015,77.5,4647,89.3,73.3,43.2,14,47,22,48,14,57.1,42.9,39,45,2,10,1,9,11.1,0.05,0.11,1.00,54.7,1.88,0.10,0,2018-2019
116,Lorenzo Ariaudo,Italy,DF,Frosinone,Serie A,29,1989,19,1682,0,0,0,0,0,0.9,0.9,9,36,0.00,0.00,20,14,60.0,20,11,14,103,0,0,0,0,0,0,0,0,528,639,82.6,4113,88.5,89.4,58.7,4,29,1,149,3,100.0,0.0,9,3,1,1,0,6,33.3,0.11,0.00,0.00,61.8,0.75,0.00,0,2018-2019
117,Nicolò Armini,Italy,DF,Lazio,Serie A,17,2001,1,38,0,0,0,0,0,0.0,0.0,0,2,0.00,0.00,1,1,50.0,0,1,0,0,0,0,0,0,0,0,0,0,20,25,80.0,182,77.8,84.6,66.7,0,2,1,1,0,0,0,0,1,0,1,0,0,0,0.00,0,0,0.0,2.37,0.00,0,2018-2019
118,Yoël Armougom,France,DF,Caen,Ligue 1,20,1998,29,1853,0,1,1,0,0,0.3,0.3,45,67,0.00,0.05,31,21,51.7,3,6,21,66,0,0,0,0,0,0,0,0,635,901,70.5,4681,87.2,71.4,40.4,15,49,17,47,31,35.5,64.5,45,31,4,9,0,11,9.1,0.05,0.00,0.00,49.1,1.89,0.19,0,2018-2019
119,Stuart Armstrong,Scotland,MF,Southampton,Premier League,26,1992,29,1432,3,2,5,3,0,2.0,2.0,40,86,0.19,0.13,28,20,19.0,0,14,12,12,0,0,0,0,0,0,0,0,492,648,75.9,1972,81.3,87.5,62.1,29,61,22,14,30,63.3,36.7,40,36,7,25,3,32,37.5,0.75,0.09,0.25,43.6,3.83,0.50,0,2018-2019
121,Marko Arnautović,Austria,FW,West Ham,Premier League,29,1989,28,1990,10,4,14,9,1,8.9,8.1,38,43,0.45,0.18,9,5,14.3,2,2,3,6,0,0,0,0,0,0,0,0,490,667,73.5,1149,78.4,72.7,81.3,36,26,15,6,36,55.6,44.4,38,25,24,32,10,61,50.8,1.40,0.15,0.29,47.8,2.99,0.36,0,2018-2019
122,Maximilian Arnold,Germany,MF,Wolfsburg,Bundesliga,24,1994,33,2872,2,6,8,2,0,2.7,2.7,41,141,0.06,0.19,52,30,34.4,10,21,35,48,1,0,0,0,0,0,0,0,1111,1473,75.4,6132,85.7,82.4,60.1,46,111,24,78,30,83.3,16.7,41,33,5,29,2,54,42.6,0.72,0.04,0.09,36.2,2.82,0.44,0,2018-2019
123,Kepa Arrizabalaga,Spain,GK,Chelsea,Premier League,23,1994,36,3240,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,50.0,0,1,0,4,2,39,1.08,81,68.6,14,38.9,50.0,1011,1161,87.1,17018,99.5,98.7,67.1,0,2,0,1059,1,100.0,0.0,0,0,0,1,0,0,0,0.00,0,0,100.0,0.03,0.00,3.8,2018-2019
124,Harry Arter,Ireland,MF,Cardiff City,Premier League,28,1989,25,1997,0,1,1,0,0,0.9,0.9,13,73,0.00,0.05,62,37,34.8,5,28,21,21,2,0,0,0,0,0,0,0,539,680,79.3,2551,86.2,81.3,61.3,10,59,21,33,7,42.9,57.1,13,17,1,3,0,23,17.4,0.18,0.00,0.00,30.0,1.67,0.27,0,2018-2019
125,Kwadwo Asamoah,Ghana,DF,Inter,Serie A,29,1988,32,2671,0,1,1,0,0,0.2,0.2,90,189,0.00,0.03,44,26,56.9,4,17,40,46,1,0,0,0,0,0,0,0,1927,2217,86.9,8604,94.5,84.1,72.8,32,171,40,77,65,61.5,38.5,90,83,12,23,0,9,11.1,0.03,0.00,0.00,46.3,2.93,0.07,0,2018-2019
126,Takuma Asano,Japan,MF,Hannover 96,Bundesliga,23,1994,13,699,0,0,0,0,0,1.6,1.6,21,14,0.00,0.00,5,3,16.7,0,9,2,2,0,0,0,0,0,0,0,0,110,162,67.9,333,79.3,70.0,54.5,2,9,7,5,18,38.9,61.1,21,17,7,16,0,13,23.1,0.39,0.00,0.00,18.5,1.81,0.00,0,2018-2019
127,Santiago Ascacíbar,Argentina,MF,Stuttgart,Bundesliga,21,1997,27,2428,0,0,0,0,0,1.3,1.3,27,100,0.00,0.00,78,50,45.9,10,38,43,34,1,0,0,0,0,0,0,0,888,1111,79.9,3759,83.7,86.4,64.5,13,75,11,59,19,68.4,31.6,27,26,2,19,0,19,26.3,0.19,0.00,0.00,41.8,1.67,0.15,0,2018-2019
128,Sergio Asenjo,Spain,GK,Villarreal,La Liga,29,1989,32,2880,0,0,0,0,0,0.0,0.0,0,1,0.00,0.00,0,0,0.0,0,0,3,26,2,45,1.41,119,73.5,9,28.1,33.3,544,826,65.9,14913,100.0,97.5,50.3,0,17,0,833,0,0,0,0,0,0,0,0,0,0,0.00,0,0,77.8,0.06,0.00,3.4,2018-2019
129,Marco Asensio,Spain,FW,Real Madrid,La Liga,22,1996,30,1779,1,4,5,1,0,4.1,4.1,116,95,0.05,0.20,12,8,8.3,1,15,14,7,0,0,0,0,0,0,0,0,839,1024,81.9,2878,90.6,81.4,64.2,30,49,45,6,60,68.3,31.7,116,60,30,15,1,45,37.8,0.86,0.02,0.06,22.2,3.39,0.51,0,2018-2019
130,Iago Aspas,Spain,FW,Celta Vigo,La Liga,30,1987,27,2251,20,6,26,15,5,11.9,7.9,81,89,0.80,0.24,16,11,20.0,0,14,16,5,0,0,0,0,0,0,0,0,731,919,79.5,2271,85.1,82.5,79.8,57,46,27,7,36,55.6,44.4,81,61,28,36,20,64,42.2,1.08,0.23,0.56,35.8,4.52,0.60,0,2018-2019
131,Simon Asta,Germany,DF,Augsburg,Bundesliga,17,2001,1,90,0,0,0,0,0,0.1,0.1,2,2,0.00,0.00,6,3,100.0,1,1,3,1,0,0,0,0,0,0,0,0,21,37,56.8,144,82.4,50.0,0.0,0,1,1,3,1,100.0,0.0,2,2,0,0,0,2,0.0,0.00,0.00,0,66.7,0.00,0.00,0,2018-2019
132,Youcef Atal,Algeria,DF,Nice,Ligue 1,22,1996,29,2263,6,0,6,6,0,4.6,3.9,137,86,0.24,0.00,68,44,50.7,8,30,56,42,0,0,0,0,0,0,0,0,1024,1261,81.2,4125,89.1,81.8,49.5,23,58,22,61,203,49.8,50.2,137,96,53,33,6,35,40.0,0.56,0.17,0.43,51.8,3.02,0.08,0,2018-2019
133,Christian Atsu,Ghana,MF,Newcastle Utd,Premier League,26,1992,28,1493,1,0,1,1,0,2.1,2.1,48,31,0.06,0.00,24,15,31.3,3,10,7,16,0,0,0,0,0,0,0,0,328,435,75.4,941,90.5,62.8,60.0,18,17,16,16,52,48.1,51.9,48,40,14,30,1,28,50.0,0.84,0.04,0.07,14.7,2.53,0.30,0,2018-2019
134,Pierre-Emerick Aubameyang,Gabon,FW,Arsenal,Premier League,29,1989,36,2726,22,5,27,18,4,22.5,18.5,82,70,0.73,0.17,21,17,28.6,0,26,8,22,0,0,0,0,0,0,0,0,524,744,70.4,1550,82.1,61.4,48.1,33,30,33,17,55,52.7,47.3,82,45,30,33,22,89,38.2,1.12,0.20,0.53,27.8,1.98,0.36,0,2018-2019
135,Emil Audero,Italy,GK,Sampdoria,Serie A,21,1997,36,3240,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,4,3,100.0,0,0,1,21,4,51,1.42,96,70.1,11,30.6,12.5,868,1161,74.8,14960,99.5,98.6,44.0,2,1,0,1153,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.17,0.00,4.3,2018-2019
136,Jean-Kévin Augustin,France,FW,RB Leipzig,Bundesliga,21,1997,17,461,3,0,3,3,0,2.8,2.8,18,3,0.59,0.00,2,0,0.0,0,6,3,0,0,0,0,0,0,0,0,0,69,88,78.4,122,82.2,81.8,100.0,8,3,2,0,21,42.9,57.1,18,16,9,16,3,13,61.5,1.56,0.23,0.38,6.3,3.32,0.39,0,2018-2019
137,Ludwig Augustinsson,Sweden,DF,Werder Bremen,Bundesliga,24,1994,34,3026,1,4,5,1,0,1.5,1.5,83,154,0.03,0.12,53,31,59.0,11,26,38,86,1,0,0,0,0,0,0,0,1546,1972,78.4,9517,89.9,80.5,46.2,26,108,44,86,24,50.0,50.0,83,57,8,15,1,22,27.3,0.18,0.05,0.17,48.1,2.44,0.27,0,2018-2019
138,Serge Aurier,Ivory Coast,DF,Tottenham,Premier League,25,1992,8,564,0,2,2,0,0,0.1,0.1,11,26,0.00,0.32,20,12,53.3,2,6,7,20,0,0,0,0,0,0,0,0,253,348,72.7,1497,86.3,69.5,45.8,6,14,9,22,14,57.1,42.9,11,11,0,7,0,4,25.0,0.16,0.00,0.00,48.0,1.91,0.48,0,2018-2019
139,Charlie Austin,England,FW,Southampton,Premier League,29,1989,25,983,2,2,4,2,0,3.6,3.3,6,5,0.18,0.18,13,7,54.5,2,10,2,13,0,0,0,0,0,0,0,0,116,200,58.0,145,64.5,63.0,35.3,9,4,2,17,6,16.7,83.3,6,1,2,18,2,31,22.6,0.64,0.06,0.29,34.4,2.11,0.18,0,2018-2019
140,Ezequiel Ávila,Argentina,FW,Huesca,La Liga,24,1994,34,1997,10,2,12,9,1,6.8,6.1,55,78,0.45,0.09,18,10,15.4,2,19,13,22,0,0,0,0,0,0,0,0,296,583,50.8,2026,61.9,50.9,48.7,22,48,17,27,46,47.8,52.2,55,33,18,28,10,87,26.4,1.04,0.10,0.39,49.6,2.43,0.36,0,2018-2019
141,Jordan Ayew,Ghana,FW,Crystal Palace,Premier League,26,1991,20,1181,1,2,3,1,0,2.9,2.9,31,19,0.08,0.15,38,23,30.0,0,16,7,6,0,0,0,0,0,0,0,0,207,283,73.1,485,85.3,70.8,46.7,16,11,5,7,26,42.3,57.7,31,9,9,32,1,27,11.1,0.23,0.04,0.33,26.4,2.51,0.38,0,2018-2019
142,Kaan Ayhan,Turkey,DF,Düsseldorf,Bundesliga,23,1994,28,2449,4,1,5,4,0,2.3,2.3,31,96,0.15,0.04,53,29,48.9,16,18,59,118,3,0,0,0,0,0,0,0,1265,1440,87.8,8739,93.3,92.5,73.0,6,78,7,186,17,70.6,29.4,31,16,1,5,4,23,39.1,0.33,0.17,0.44,60.3,0.92,0.04,0,2018-2019
143,Floyd Ayité,Togo,FW,Fulham,Premier League,29,1988,16,476,1,0,1,1,0,0.4,0.4,14,23,0.19,0.00,4,4,33.3,1,7,7,5,0,0,0,0,0,0,0,0,156,200,78.0,669,88.1,74.2,66.7,9,14,6,6,17,58.8,41.2,14,10,4,13,1,7,14.3,0.19,0.14,1.00,46.2,3.03,0.19,0,2018-2019
144,César Azpilicueta,Spain,DF,Chelsea,Premier League,28,1989,38,3402,1,5,6,1,0,1.2,1.2,46,160,0.03,0.13,105,60,56.7,16,47,43,91,3,0,0,0,0,0,0,0,2494,2950,84.5,11515,92.3,84.2,56.9,25,156,46,121,22,45.5,54.5,46,64,9,9,1,17,41.2,0.19,0.06,0.14,57.6,1.77,0.26,0,2018-2019
145,Abdoulaye Ba,Senegal,DF,Rayo Vallecano,La Liga,27,1991,26,2110,1,0,1,1,0,1.3,1.3,5,44,0.04,0.00,46,33,74.4,18,14,29,165,4,0,0,0,0,0,0,0,867,1054,82.3,6935,93.7,89.8,58.4,2,24,1,203,5,80.0,20.0,5,1,0,3,1,9,44.4,0.17,0.11,0.25,69.4,0.21,0.00,0,2018-2019
147,Ludovic Baal,French Guiana,DF,Rennes,Ligue 1,32,1986,2,126,0,0,0,0,0,0.0,0.0,2,5,0.00,0.00,4,3,0,0,1,2,1,0,0,0,0,0,0,0,0,69,90,76.7,554,93.5,70.0,41.7,0,6,0,3,0,0,0,2,1,1,1,0,0,0,0.00,0,0,0.0,0.71,0.00,0,2018-2019
