rk,player,nation,pos,squad,comp,age,born,Matches Played,Avg Mins per Match,Goals,Assists,Goals & Assists,Non Penalty Goals,Penalty Kicks Made,Expected Goals,Exp NPG,Progressive Carries,Progressive Passes,Goals p 90,Assists p 90,Tackles attempted,Tackles Won,% Dribbles tackled,Shots blocked,Passes blocked,Interceptions,Clearances,Errors made,Goals Against,Goals against p 90,Saves,Saves %,Clean Sheets,% Clean sheets,% Penalty saves,Passes Completed,Passes Attempted,Pass completion %,Progressive passes distance,% Short pass completed,% Medium passes completed,% Long passes completed,Key passes,1/3,Passes into penalty area,touches_def_pen,Take ons attempted,% Successful take-ons,Times tackled during take-on,carries_prgc,carries final 3rd,carries penalty area,Possessions lost,Goals Scored,Total Shots,% Shots on target,Shots p 90,Goals per shot,Goals per shot on target,% Aerial Duels won,Shot creating actions p 90,Goal creating actions p 90,Crosses Stopped,season
73,Ibrahim Amadou,France,DF,Norwich City,Premier League,26,1993,11,759,0,0,0,0,0,0.8,0.8,4,13,0.00,0.00,18,11,27.3,5,3,16,55,1,0,0,0,0,0,0,0,324,374,86.6,1826,88.8,89.7,76.6,1,10,1,100,2,100.0,0.0,4,0,0,3,0,6,16.7,0.12,0.00,0.00,57.1,0.24,0.00,0,2019-2020
74,Ibrahim Amadou,France,MF,Leganés,La Liga,26,1993,10,770,0,0,0,0,0,0.7,0.7,9,20,0.00,0.00,16,9,36.4,0,5,12,6,0,0,0,0,0,0,0,0,222,280,79.3,743,85.8,82.7,55.6,2,19,1,9,6,66.7,33.3,9,7,1,3,0,5,20.0,0.12,0.00,0.00,57.6,0.35,0.00,0,2019-2020
75,Romain Amalfitano,France,MF,Dijon,Ligue 1,29,1989,26,1695,1,1,2,1,0,0.4,0.4,24,94,0.05,0.05,43,27,34.4,9,14,36,14,2,0,0,0,0,0,0,0,702,898,78.2,4364,88.1,82.6,55.3,12,73,14,35,33,78.8,21.2,24,27,3,19,1,11,18.2,0.11,0.09,0.50,36.4,1.86,0.11,0,2019-2020
76,Amath,Senegal,MF,Getafe,La Liga,23,1996,7,66,0,0,0,0,0,0.0,0.0,0,3,0.00,0.00,2,1,0.0,0,2,0,0,0,0,0,0,0,0,0,0,11,17,64.7,51,87.5,100.0,100.0,0,3,0,0,10,50.0,50.0,0,1,1,2,0,0,0,0.00,0,0,100.0,1.36,0.00,0,2019-2020
77,Jordan Amavi,France,DF,Marseille,Ligue 1,25,1994,26,2164,1,1,2,1,0,0.7,0.7,62,72,0.04,0.04,55,29,48.4,6,21,56,97,0,0,0,0,0,0,0,0,974,1236,78.8,5254,87.0,78.5,63.5,12,42,11,78,52,57.7,42.3,62,54,9,19,1,16,25.0,0.17,0.06,0.25,73.3,1.50,0.08,0,2019-2020
78,Thierry Ambrose,gp GLP,FW,Metz,Ligue 1,22,1997,18,548,0,0,0,0,0,1.2,1.2,31,23,0.00,0.00,7,5,28.6,0,3,3,3,0,0,0,0,0,0,0,0,136,191,71.2,633,79.3,82.3,50.0,12,16,7,5,44,56.8,43.2,31,24,7,23,0,23,17.4,0.66,0.00,0.00,56.1,4.77,0.00,0,2019-2020
79,Kelvin Amian,France,DF,Toulouse,Ligue 1,21,1998,20,1633,0,2,2,0,0,0.4,0.4,38,68,0.00,0.11,27,21,56.0,7,7,18,56,0,0,0,0,0,0,0,0,546,676,80.8,3422,90.7,84.3,50.0,5,42,8,75,24,45.8,54.2,38,28,5,10,0,8,37.5,0.17,0.00,0.00,50.0,0.77,0.11,0,2019-2020
80,Nadiem Amiri,Germany,MF,Leverkusen,Bundesliga,22,1996,30,1857,1,2,3,1,0,2.2,2.2,53,106,0.05,0.10,26,16,47.1,2,10,14,8,1,0,0,0,0,0,0,0,886,1145,77.4,3822,89.8,82.3,47.2,54,68,24,15,44,68.2,31.8,53,43,13,19,1,42,42.9,0.87,0.02,0.06,34.6,4.60,0.39,0,2019-2020
81,Ethan Ampadu,Wales,DF,RB Leipzig,Bundesliga,18,2000,3,81,0,0,0,0,0,0.1,0.1,0,3,0.00,0.00,5,4,100.0,1,2,1,3,0,0,0,0,0,0,0,0,75,83,90.4,397,91.7,93.0,60.0,0,3,0,9,0,0,0,0,0,0,0,0,1,0.0,0.00,0.00,0,100.0,0.00,0.00,0,2019-2020
82,Opoku Ampomah,Ghana,FW,Düsseldorf,Bundesliga,23,1996,12,500,0,0,0,0,0,0.7,0.7,23,12,0.00,0.00,9,4,25.0,0,3,4,5,0,0,0,0,0,0,0,0,60,104,57.7,286,79.1,53.8,57.9,7,8,4,5,39,48.7,51.3,23,10,13,10,0,16,31.3,0.90,0.00,0.00,25.0,3.77,0.00,0,2019-2020
83,Sofyan Amrabat,Morocco,MF,Hellas Verona,Serie A,22,1996,34,2919,1,1,2,0,1,2.0,1.3,84,199,0.03,0.03,58,36,47.3,10,19,31,15,1,0,0,0,0,0,0,0,1510,1738,86.9,6557,89.6,92.1,76.2,29,153,29,54,103,72.8,27.2,84,67,5,56,1,18,33.3,0.18,0.00,0.00,32.3,2.50,0.22,0,2019-2020
84,Joachim Andersen,Denmark,DF,Lyon,Ligue 1,23,1996,18,1531,1,0,1,1,0,0.9,0.9,6,79,0.06,0.00,17,9,36.8,12,4,10,74,2,0,0,0,0,0,0,0,1195,1333,89.6,7496,90.4,95.4,72.7,4,57,2,166,3,100.0,0.0,6,5,0,2,1,10,10.0,0.06,0.10,1.00,69.4,0.94,0.00,0,2019-2020
85,Djavan Anderson,Netherlands,FW,Lazio,Serie A,24,1995,6,167,0,0,0,0,0,0.1,0.1,4,0,0.00,0.00,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,58,66,87.9,139,96.2,83.9,100.0,0,1,1,6,5,60.0,40.0,4,3,1,5,0,1,0.0,0.00,0.00,0,33.3,1.08,0.00,0,2019-2020
86,Felipe Anderson,Brazil,MF,West Ham,Premier League,26,1993,25,1497,1,4,5,1,0,2.5,2.5,106,100,0.06,0.24,46,32,23.4,1,18,22,11,0,0,0,0,0,0,0,0,727,945,76.9,3031,83.5,80.5,65.2,25,56,34,19,92,68.5,31.5,106,72,21,30,1,23,34.8,0.48,0.04,0.13,24.0,4.03,0.66,0,2019-2020
87,Sebastian Andersson,Sweden,FW,Union Berlin,Bundesliga,28,1991,33,2682,12,1,13,11,1,11.9,10.3,34,54,0.40,0.03,20,10,21.1,3,16,5,36,0,0,0,0,0,0,0,0,463,800,57.9,1147,66.0,54.1,37.0,23,42,9,42,52,40.4,59.6,34,29,12,67,12,63,55.6,1.17,0.17,0.31,54.0,1.95,0.27,0,2019-2020
89,Benjamin André,France,MF,Lille,Ligue 1,28,1990,26,2054,2,1,3,2,0,0.9,0.9,25,130,0.09,0.04,72,44,39.2,9,23,59,40,1,0,0,0,0,0,0,0,965,1236,78.1,4227,86.2,80.2,58.8,15,104,5,47,25,64.0,36.0,25,25,3,20,2,14,21.4,0.13,0.14,0.67,62.5,1.71,0.18,0,2019-2020
90,Lorenzo Andrenacci,Italy,GK,Brescia,Serie A,24,1995,6,531,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,0,33.3,0,0,0,0,0,16,2.71,28,63.6,0,0.0,0,124,162,76.5,2659,100.0,100.0,54.2,0,0,0,174,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,3.1,2019-2020
91,Robert Andrich,Germany,MF,Union Berlin,Bundesliga,24,1994,30,2572,1,2,3,1,0,2.6,2.6,25,151,0.03,0.07,52,27,31.7,7,20,47,36,0,0,0,0,0,0,0,0,857,1214,70.6,5187,79.1,75.0,45.2,32,109,30,60,41,68.3,31.7,25,22,5,17,1,49,14.3,0.24,0.02,0.14,58.2,2.90,0.21,0,2019-2020
92,Victorien Angban,Ivory Coast,MF,Metz,Ligue 1,22,1996,20,1029,0,0,0,0,0,0.1,0.1,25,70,0.00,0.00,23,18,45.8,2,7,8,5,0,0,0,0,0,0,0,0,542,620,87.4,2298,90.6,91.8,72.4,3,51,3,9,21,71.4,28.6,25,21,2,17,0,4,0.0,0.00,0.00,0,47.1,1.14,0.00,0,2019-2020
93,Miguel Ángel Guerrero,Spain,FW,Leganés,La Liga,29,1990,13,790,1,0,1,1,0,2.6,1.8,10,17,0.11,0.00,1,0,10.0,0,4,2,4,0,0,0,0,0,0,0,0,145,194,74.7,330,82.8,70.0,40.0,8,8,4,4,11,72.7,27.3,10,4,2,13,1,13,30.8,0.46,0.08,0.25,35.4,2.28,0.23,0,2019-2020
94,José Ángel,Spain,DF,Eibar,La Liga,29,1989,28,2360,1,1,2,1,0,0.8,0.8,50,154,0.04,0.04,54,31,60.5,7,16,33,61,1,0,0,0,0,0,0,0,990,1498,66.1,9093,84.8,71.6,43.0,27,105,36,87,35,77.1,22.9,50,59,4,11,1,24,29.2,0.27,0.04,0.14,63.3,2.44,0.23,0,2019-2020
95,Miguel Ángel Moyá,Spain,GK,Real Sociedad,La Liga,35,1984,13,1170,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,1,6,2,16,1.23,36,68.6,3,23.1,0,367,462,79.4,7373,98.1,98.3,60.4,0,6,0,419,2,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,4.7,2019-2020
96,Angeliño,Spain,DF,Manchester City,Premier League,22,1997,6,423,0,0,0,0,0,0.2,0.2,21,41,0.00,0.00,5,2,71.4,0,1,9,15,0,0,0,0,0,0,0,0,333,429,77.6,1272,88.6,77.5,44.4,9,30,16,14,5,80.0,20.0,21,28,1,3,0,5,0.0,0.00,0.00,0,46.2,3.19,0.00,0,2019-2020
97,Angeliño,Spain,DF,RB Leipzig,Bundesliga,22,1997,13,1095,1,2,3,1,0,0.9,0.9,24,56,0.08,0.16,15,9,33.3,1,13,19,24,0,0,0,0,0,0,0,0,574,767,74.8,3269,87.0,79.4,47.9,19,42,22,24,25,80.0,20.0,24,16,12,6,1,5,40.0,0.16,0.20,0.50,25.0,3.37,0.41,0,2019-2020
99,Peter Ankersen,Denmark,DF,Genoa,Serie A,28,1990,19,1063,0,1,1,0,0,0.4,0.4,16,36,0.00,0.08,16,4,30.8,5,14,9,25,1,0,0,0,0,0,0,0,495,607,81.5,2455,90.2,78.8,48.6,6,16,11,33,13,46.2,53.8,16,19,4,10,0,13,23.1,0.25,0.00,0.00,66.7,1.61,0.08,0,2019-2020
100,Cristian Ansaldi,Argentina,DF,Torino,Serie A,32,1986,27,1768,4,4,8,4,0,1.9,1.9,90,66,0.20,0.20,37,25,55.9,3,20,14,20,4,0,0,0,0,0,0,0,571,819,69.7,4418,89.6,71.0,51.4,33,57,49,54,73,49.3,50.7,90,43,11,29,4,29,27.6,0.41,0.14,0.50,33.3,3.00,0.41,0,2019-2020
102,Michail Antonio,Jamaica,FW,West Ham,Premier League,29,1990,24,1768,10,3,13,9,1,12.9,12.1,53,39,0.51,0.15,13,9,28.6,2,15,9,5,0,0,0,0,0,0,0,0,329,524,62.8,1128,75.6,62.0,50.0,25,18,17,11,103,63.1,35.9,53,42,26,45,10,67,44.8,1.53,0.13,0.30,44.9,3.61,0.46,0,2019-2020
103,Antoñito,Spain,DF,Valladolid,La Liga,31,1987,15,1029,0,0,0,0,0,0.1,0.1,22,30,0.00,0.00,26,18,60.0,0,9,15,20,1,0,0,0,0,0,0,0,326,464,70.3,2301,84.9,72.5,34.9,9,31,8,32,15,40.0,60.0,22,16,3,4,0,1,0.0,0.00,0.00,0,63.6,1.66,0.00,0,2019-2020
104,Mirko Antonucci,Italy,FW,Roma,Serie A,20,1999,2,82,0,0,0,0,0,0.2,0.2,2,1,0.00,0.00,4,3,100.0,0,2,2,1,0,0,0,0,0,0,0,0,16,21,76.2,27,78.6,100.0,0.0,1,1,0,0,0,0,0,2,1,0,0,0,3,0.0,0.00,0.00,0,0,3.29,0.00,0,2019-2020
106,Christopher Antwi-Adjei,Ghana,MF,Paderborn 07,Bundesliga,25,1994,34,2470,1,2,3,1,0,3.8,3.8,114,68,0.04,0.07,25,16,27.3,2,27,15,14,0,0,0,0,0,0,0,0,593,854,69.4,3011,82.5,68.7,54.2,42,34,28,20,70,50.0,50.0,114,59,45,40,1,46,17.4,0.29,0.02,0.13,36.1,3.46,0.22,0,2019-2020
107,Anuar,Morocco,MF,Valladolid,La Liga,24,1995,11,189,0,0,0,0,0,0.0,0.0,4,10,0.00,0.00,4,2,33.3,3,4,5,0,0,0,0,0,0,0,0,0,89,105,84.8,235,84.0,93.0,50.0,0,7,0,2,1,100.0,0.0,4,3,0,2,0,1,0.0,0.00,0.00,0,30.0,0.95,0.00,0,2019-2020
108,Houssem Aouar,Algeria,MF,Lyon,Ligue 1,21,1998,25,1956,3,4,7,3,0,3.7,3.7,105,134,0.14,0.18,28,12,28.6,1,14,13,11,0,0,0,0,0,0,0,0,910,1082,84.1,3261,90.0,86.5,74.7,24,101,25,10,112,59.8,40.2,105,78,28,38,3,46,39.1,0.83,0.07,0.17,58.6,3.91,0.51,0,2019-2020
109,Adil Aouchiche,France,MF,Paris S-G,Ligue 1,17,2002,1,64,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,3,2,50.0,0,3,0,0,0,0,0,0,0,0,0,0,22,31,71.0,28,76.2,75.0,75.0,0,0,0,0,3,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,0,2.81,0.00,0,2019-2020
110,Dennis Appiah,France,DF,Nantes,Ligue 1,27,1992,19,1605,0,0,0,0,0,0.1,0.1,23,67,0.00,0.00,58,35,53.8,3,6,23,34,0,0,0,0,0,0,0,0,734,982,74.7,4875,86.3,74.7,29.9,8,45,2,52,29,75.9,24.1,23,27,3,18,0,1,0.0,0.00,0.00,0,52.8,0.95,0.00,0,2019-2020
111,Mauro Arambarri,Uruguay,MF,Getafe,La Liga,23,1995,35,3069,1,1,2,1,0,2.1,2.1,30,113,0.03,0.03,72,33,44.9,5,47,43,40,2,0,0,0,0,0,0,0,621,947,65.6,3366,70.3,73.0,57.3,15,92,17,46,43,69.8,30.2,30,30,4,34,1,47,14.9,0.21,0.02,0.14,50.7,1.44,0.12,0,2019-2020
112,Guilherme Arana,Brazil,DF,Atalanta,Serie A,22,1997,4,80,0,0,0,0,0,0.0,0.0,3,4,0.00,0.00,4,4,60.0,0,0,2,0,0,0,0,0,0,0,0,0,42,56,75.0,183,88.2,91.7,25.0,1,2,3,2,1,0.0,100.0,3,1,0,1,0,0,0,0.00,0,0,0,2.25,0.00,0,2019-2020
113,Charles Aránguiz,Chile,MF,Leverkusen,Bundesliga,30,1989,27,2118,1,3,4,1,0,1.4,1.4,14,155,0.04,0.13,56,37,36.5,6,21,22,21,1,0,0,0,0,0,0,0,1385,1628,85.1,7611,92.2,88.3,68.2,23,126,8,42,24,58.3,41.7,14,22,1,19,1,16,12.5,0.08,0.06,0.50,38.9,1.95,0.21,0,2019-2020
114,Luiz Araújo,Brazil,FW,Lille,Ligue 1,23,1996,21,828,2,1,3,2,0,1.0,1.0,30,29,0.22,0.11,20,11,16.1,0,14,4,6,0,0,0,0,0,0,0,0,222,311,71.4,739,81.9,75.6,51.7,12,14,14,3,30,73.3,26.7,30,22,8,15,2,24,45.8,1.20,0.08,0.18,40.0,3.47,0.22,0,2019-2020
115,Néstor Araujo,Mexico,DF,Celta Vigo,La Liga,27,1991,34,2888,1,2,3,1,0,1.0,1.0,21,83,0.03,0.06,44,27,61.1,18,8,52,142,0,0,0,0,0,0,0,0,1320,1559,84.7,9415,88.8,91.2,57.5,4,43,0,289,2,50.0,50.0,21,8,0,2,1,13,23.1,0.09,0.08,0.33,65.4,0.47,0.12,0,2019-2020
116,Ronald Araújo,Uruguay,DF,Barcelona,La Liga,20,1999,6,238,0,0,0,0,0,0.2,0.2,1,5,0.00,0.00,3,2,100.0,2,4,0,9,0,0,0,0,0,0,0,0,195,208,93.8,1013,98.5,93.9,85.7,0,10,0,30,1,100.0,0.0,1,0,0,1,0,1,0.0,0.00,0.00,0,54.5,0.38,0.38,0,2019-2020
117,Anaitz Arbilla,Spain,DF,Eibar,La Liga,32,1987,24,2007,1,0,1,1,0,0.7,0.7,21,104,0.04,0.00,33,20,47.1,4,16,29,82,0,0,0,0,0,0,0,0,872,1215,71.8,7149,85.1,79.8,54.4,6,91,10,106,13,69.2,30.8,21,17,1,7,1,14,14.3,0.09,0.07,0.50,62.9,1.03,0.04,0,2019-2020
118,Alphonse Areola,France,GK,Real Madrid,La Liga,26,1993,4,360,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,0,0,5,1.25,9,78.6,1,25.0,0.0,113,134,84.3,1887,100.0,100.0,59.6,0,0,0,116,0,0,0,0,0,0,1,0,0,0,0.00,0,0,100.0,0.00,0.00,3.5,2019-2020
119,Alphonse Areola,France,GK,Paris S-G,Ligue 1,26,1993,3,270,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0,0,0,0,1,1,2,0.67,1,33.3,2,66.7,0,57,58,98.3,843,100.0,100.0,100.0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0.00,0.00,4.3,2019-2020
120,Santiago Arias,Colombia,DF,Atlético Madrid,La Liga,27,1992,14,1076,0,1,1,0,0,0.5,0.5,27,45,0.00,0.08,36,24,55.6,7,5,19,20,1,0,0,0,0,0,0,0,482,647,74.5,3131,88.6,72.3,40.0,11,20,19,43,7,71.4,28.6,27,19,3,3,0,6,33.3,0.17,0.00,0.00,51.2,1.92,0.17,0,2019-2020
122,Stuart Armstrong,Scotland,MF,Southampton,Premier League,27,1992,30,1715,5,3,8,5,0,2.8,2.8,45,71,0.26,0.16,32,19,23.7,4,18,11,23,1,0,0,0,0,0,0,0,464,616,75.3,2171,82.0,80.6,62.9,18,36,22,49,53,56.6,43.4,45,34,8,25,5,46,43.5,1.05,0.11,0.25,31.0,3.15,0.42,0,2019-2020
123,José Arnaiz,Spain,FW,Osasuna,La Liga,24,1995,14,791,2,1,3,2,0,1.4,1.4,17,18,0.23,0.11,3,2,0.0,0,7,5,5,0,0,0,0,0,0,0,0,130,172,75.6,426,82.5,76.2,69.2,7,11,2,4,10,20.0,80.0,17,11,9,17,2,21,28.6,0.68,0.10,0.33,33.3,2.05,0.34,0,2019-2020
124,José Arnaiz,Spain,MF,Leganés,La Liga,24,1995,12,337,0,0,0,0,0,0.7,0.7,14,9,0.00,0.00,3,0,40.0,0,4,2,1,0,0,0,0,0,0,0,0,72,95,75.8,321,84.1,79.4,45.5,8,4,4,3,20,60.0,40.0,14,8,8,9,0,10,40.0,1.07,0.00,0.00,16.7,3.74,0.00,0,2019-2020
125,Maximilian Arnold,Germany,MF,Wolfsburg,Bundesliga,25,1994,33,2821,4,8,12,4,0,2.9,2.9,35,151,0.13,0.26,42,24,25.8,6,19,25,35,0,0,0,0,0,0,0,0,1160,1550,74.8,8080,87.8,83.8,53.8,70,119,29,54,29,65.5,34.5,35,25,1,29,4,63,25.4,0.51,0.06,0.25,51.0,4.37,0.45,0,2019-2020
126,Kepa Arrizabalaga,Spain,GK,Chelsea,Premier League,24,1994,33,2970,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,50.0,0,0,1,7,2,47,1.42,54,54.5,8,24.2,0.0,896,1095,81.8,13302,100.0,98.5,52.0,0,2,0,970,0,0,0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.00,0.00,5.8,2019-2020
127,Kwadwo Asamoah,Ghana,DF,Inter,Serie A,30,1988,8,639,0,1,1,0,0,0.1,0.1,25,26,0.00,0.14,10,8,42.9,1,7,9,13,0,0,0,0,0,0,0,0,298,372,80.1,1301,93.5,78.5,44.4,11,15,3,24,16,75.0,25.0,25,16,9,6,0,3,33.3,0.14,0.00,0.00,57.1,2.82,0.56,0,2019-2020
128,Santiago Ascacíbar,Argentina,MF,Hertha BSC,Bundesliga,22,1997,8,634,0,1,1,0,0,0.1,0.1,3,26,0.00,0.14,26,13,39.3,2,11,16,13,0,0,0,0,0,0,0,0,261,311,83.9,1042,88.2,90.7,73.3,2,15,1,21,10,70.0,30.0,3,3,0,3,0,2,0.0,0.00,0.00,0,38.9,0.85,0.14,0,2019-2020
129,Sergio Asenjo,Spain,GK,Villarreal,La Liga,30,1989,34,3060,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,0,0,0.0,0,0,1,15,1,41,1.21,104,75.2,11,32.4,16.7,742,1035,71.7,14089,99.3,98.2,43.9,0,8,0,1022,1,100.0,0.0,0,0,0,0,0,0,0,0.00,0,0,100.0,0.12,0.03,2.8,2019-2020
130,Marco Asensio,Spain,FW,Real Madrid,La Liga,23,1996,9,336,3,1,4,3,0,1.1,1.1,8,13,0.80,0.27,4,3,25.0,0,2,1,4,0,0,0,0,0,0,0,0,131,158,82.9,404,89.8,77.5,70.6,8,4,8,2,9,55.6,44.4,8,8,4,5,3,8,62.5,1.34,0.38,0.60,33.3,2.95,0.27,0,2019-2020
131,Kristoffer Askildsen,Norway,MF,Sampdoria,Serie A,18,2001,4,76,1,0,1,1,0,0.0,0.0,2,2,1.18,0.00,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,28,32,87.5,115,94.7,85.7,60.0,2,2,1,1,2,100.0,0.0,2,4,0,1,1,1,100.0,1.18,1.00,1.00,0.0,7.11,0.00,0,2019-2020
132,Iago Aspas,Spain,FW,Celta Vigo,La Liga,31,1987,37,3262,14,3,17,9,5,14.6,9.0,106,125,0.39,0.08,29,19,26.7,1,15,22,7,0,0,0,0,0,0,0,0,991,1311,75.6,2802,82.5,80.1,66.0,54,71,45,10,95,54.7,45.3,106,87,37,45,14,77,41.6,0.88,0.12,0.28,33.3,3.01,0.33,0,2019-2020
133,Roger Assalé,Ivory Coast,FW,Leganés,La Liga,25,1993,14,531,2,1,3,2,0,1.7,1.7,15,13,0.34,0.17,3,2,11.1,0,8,0,1,0,0,0,0,0,0,0,0,100,124,80.6,330,88.2,83.3,71.4,6,7,5,0,17,64.7,35.3,15,7,8,7,2,11,54.5,1.02,0.18,0.33,25.0,3.22,0.51,0,2019-2020
134,Youcef Atal,Algeria,FW,Nice,Ligue 1,23,1996,13,1003,1,1,2,1,0,1.4,1.4,54,40,0.09,0.09,24,11,41.9,1,11,24,11,1,0,0,0,0,0,0,0,399,509,78.4,1580,88.5,75.3,61.5,10,24,12,13,106,44.3,55.7,54,43,27,18,1,19,47.4,0.81,0.05,0.11,64.0,3.14,0.27,0,2019-2020
135,Miguel Atienza,Spain,MF,Eibar,La Liga,20,1999,3,30,0,0,0,0,0,0.1,0.1,0,1,0.00,0.00,1,1,50.0,1,0,2,1,0,0,0,0,0,0,0,0,9,14,64.3,18,66.7,83.3,0.0,0,1,0,1,0,0,0,0,0,0,0,0,2,0.0,0.00,0.00,0,66.7,3.00,0.00,0,2019-2020
136,Christian Atsu,Ghana,MF,Newcastle Utd,Premier League,27,1992,19,749,0,3,3,0,0,0.2,0.2,29,16,0.00,0.36,10,8,35.7,0,19,5,9,0,0,0,0,0,0,0,0,167,218,76.6,540,87.2,78.4,47.6,13,5,10,11,36,44.4,55.6,29,23,6,17,0,5,20.0,0.12,0.00,0.00,30.0,3.00,0.48,0,2019-2020
137,Pierre-Emerick Aubameyang,Gabon,FW,Arsenal,Premier League,30,1989,36,3136,22,3,25,20,2,14.7,13.2,98,81,0.63,0.09,31,19,23.5,1,38,14,16,0,0,0,0,0,0,0,0,614,912,67.3,2061,80.9,61.0,46.3,26,25,47,26,38,44.7,55.3,98,47,38,31,22,91,44.0,1.15,0.22,0.50,36.3,1.98,0.34,0,2019-2020
138,Emil Audero,Italy,GK,Sampdoria,Serie A,22,1997,36,3240,0,0,0,0,0,0.0,0.0,0,0,0.00,0.00,1,1,33.3,0,0,0,21,1,60,1.67,109,67.9,9,25.0,0.0,674,1039,64.9,16299,99.0,97.4,44.1,0,8,0,986,0,0,0,0,0,0,0,0,0,0,0.00,0,0,80.0,0.06,0.00,2.7,2019-2020
139,Tommaso Augello,Italy,DF,Sampdoria,Serie A,24,1994,17,1135,0,2,2,0,0,0.0,0.0,43,77,0.00,0.16,14,9,71.4,0,8,15,21,1,0,0,0,0,0,0,0,632,823,76.8,4332,88.7,76.3,46.9,18,54,25,29,26,73.1,26.9,43,35,2,12,0,0,0,0.00,0,0,72.2,3.49,0.40,0,2019-2020
140,Jean-Kévin Augustin,France,FW,Monaco,Ligue 1,22,1997,10,266,0,0,0,0,0,0.5,0.5,6,0,0.00,0.00,3,0,16.7,0,2,3,0,0,0,0,0,0,0,0,0,33,40,82.5,32,78.6,100.0,50.0,0,0,0,0,9,44.4,55.6,6,1,4,6,0,7,42.9,1.02,0.00,0.00,0.0,2.03,0.68,0,2019-2020
141,Ludwig Augustinsson,Sweden,DF,Werder Bremen,Bundesliga,25,1994,12,924,0,1,1,0,0,0.2,0.2,24,29,0.00,0.10,29,12,52.2,5,14,10,29,0,0,0,0,0,0,0,0,386,546,70.7,2584,86.7,73.7,34.2,18,20,8,29,11,72.7,27.3,24,13,3,8,0,5,0.0,0.00,0.00,0,51.6,2.73,0.10,0,2019-2020
142,Serge Aurier,Ivory Coast,DF,Tottenham,Premier League,26,1992,33,2700,1,5,6,1,0,0.5,0.5,66,93,0.03,0.17,93,69,56.5,6,32,47,98,2,0,0,0,0,0,0,0,1263,1676,75.4,6134,87.9,71.7,43.5,33,62,37,124,64,60.9,39.1,66,54,6,28,1,13,30.8,0.13,0.08,0.25,52.2,1.67,0.20,0,2019-2020
143,Mathias Autret,France,MF,Brest,Ligue 1,28,1991,23,1222,2,3,5,2,0,1.8,1.8,32,63,0.15,0.22,23,17,32.0,1,13,10,3,0,0,0,0,0,0,0,0,373,565,66.0,2106,82.4,72.4,39.4,30,39,23,6,20,20.0,80.0,32,27,3,14,2,27,33.3,0.66,0.07,0.22,18.2,4.42,0.37,0,2019-2020
144,Ezequiel Ávila,Argentina,FW,Osasuna,La Liga,25,1994,20,1591,9,2,11,9,0,7.7,7.7,33,40,0.51,0.11,17,12,33.3,0,12,3,5,0,0,0,0,0,0,0,0,170,316,53.8,713,59.7,58.2,48.9,22,18,13,2,26,61.5,38.5,33,22,11,29,9,69,40.6,1.58,0.13,0.32,37.6,2.66,0.34,0,2019-2020
145,Javier Avilés,Spain,MF,Leganés,La Liga,21,1997,9,184,1,1,2,1,0,0.6,0.6,10,4,0.49,0.49,9,7,50.0,0,3,3,1,0,0,0,0,0,0,0,0,47,69,68.1,296,73.5,83.3,63.6,5,1,7,1,8,50.0,50.0,10,6,1,5,1,5,40.0,0.98,0.20,0.50,33.3,3.41,0.97,0,2019-2020
146,Chidozie Awaziem,Nigeria,DF,Leganés,La Liga,22,1997,26,1997,0,0,0,0,0,0.8,0.8,12,59,0.00,0.00,34,22,59.3,15,11,28,73,1,0,0,0,0,0,0,0,604,821,73.6,5056,87.4,79.1,49.5,5,56,7,102,8,75.0,25.0,12,8,0,4,0,11,0.0,0.00,0.00,0,43.8,0.59,0.00,0,2019-2020
147,Taiwo Awoniyi,Nigeria,FW,Mainz 05,Bundesliga,21,1997,12,483,1,0,1,1,0,3.2,3.2,12,7,0.19,0.00,2,0,0.0,2,2,2,3,0,0,0,0,0,0,0,0,73,109,67.0,283,81.8,50.0,62.5,5,6,5,3,15,53.3,46.7,12,8,6,4,1,14,21.4,0.56,0.07,0.33,40.5,2.43,0.00,0,2019-2020
148,Florian Ayé,France,FW,Brescia,Serie A,22,1997,22,1380,0,0,0,0,0,2.4,2.4,18,16,0.00,0.00,17,9,46.2,2,15,4,18,1,0,0,0,0,0,0,0,207,310,66.8,464,77.7,66.7,45.5,9,10,8,25,21,66.7,33.3,18,15,7,27,0,23,30.4,0.46,0.00,0.00,40.4,2.35,0.13,0,2019-2020
