player_season_id,player_id,player_name,club_id,club_name,season_id,season_label,primary_position,appearances,starts,minutes_played,goals,assists,shots,shots_on_target,key_passes,progressive_passes,progressive_carries,successful_dribbles,xg,xa,tackles,interceptions,clearances,aerial_duels_won,yellow_cards,red_cards,clean_sheets,team_goals_scored,team_goals_conceded,league_name,final_table_rank,team_points,team_wins,team_draws,team_losses
darko-lazovic-hellas-verona-2021-2022,darko-lazovic,Darko Lazovic,hellas-verona,Hellas Verona,2021-2022,2021/22,MF,34,32,2766,1,7,47,10,0,0,0,0,0,0,0,0,0,0,2,0,0,65,59,Serie A,9,53,14,11,13
manuel-lazzari-lazio-2021-2022,manuel-lazzari,Manuel Lazzari,lazio,Lazio,2021-2022,2021/22,DF,31,16,1665,3,3,12,6,0,0,0,0,0,0,0,0,0,0,3,0,0,77,58,Serie A,5,64,18,10,10
rafael-leao-milan-2021-2022,rafael-leao,Rafael Leao,milan,Milan,2021-2022,2021/22,MF,34,31,2605,11,10,97,38,0,0,0,0,0,0,0,0,0,0,4,0,0,69,31,Serie A,1,86,26,8,4
lucas-leiva-lazio-2021-2022,lucas-leiva,Lucas Leiva,lazio,Lazio,2021-2022,2021/22,MF,35,19,1697,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,77,58,Serie A,5,64,18,10,10
luca-lezzerini-venezia-2021-2022,luca-lezzerini,Luca Lezzerini,venezia,Venezia,2021-2022,2021/22,GK,6,6,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,34,69,Serie A,20,27,6,9,23
matthijs-de-ligt-juventus-2021-2022,matthijs-de-ligt,Matthijs de Ligt,juventus,Juventus,2021-2022,2021/22,DF,31,29,2674,3,1,20,10,0,0,0,0,0,0,0,0,0,0,4,1,0,57,37,Serie A,4,70,20,10,8
karol-linetty-torino-2021-2022,karol-linetty,Karol Linetty,torino,Torino,2021-2022,2021/22,MF,16,11,896,0,0,13,2,0,0,0,0,0,0,0,0,0,0,2,0,0,46,41,Serie A,10,50,13,11,14
stanislav-lobotka-napoli-2021-2022,stanislav-lobotka,Stanislav Lobotka,napoli,Napoli,2021-2022,2021/22,MF,23,19,1686,1,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,74,31,Serie A,3,79,24,7,7
manuel-locatelli-juventus-2021-2022,manuel-locatelli,Manuel Locatelli,juventus,Juventus,2021-2022,2021/22,MF,31,23,2160,3,3,21,3,0,0,0,0,0,0,0,0,0,0,6,0,0,57,37,Serie A,4,70,20,10,8
maxime-lopez-sassuolo-2021-2022,maxime-lopez,Maxime Lopez,sassuolo,Sassuolo,2021-2022,2021/22,MF,35,33,2938,2,1,16,6,0,0,0,0,0,0,0,0,0,0,14,0,0,64,66,Serie A,11,50,13,11,14
matteo-lovato-cagliari-2021-2022,matteo-lovato,Matteo Lovato,cagliari,Cagliari,2021-2022,2021/22,DF,16,14,1238,0,0,6,1,0,0,0,0,0,0,0,0,0,0,4,0,0,34,68,Serie A,18,30,6,12,20
hirving-lozano-napoli-2021-2022,hirving-lozano,Hirving Lozano,napoli,Napoli,2021-2022,2021/22,MF,30,20,1613,5,5,50,20,0,0,0,0,0,0,0,0,0,0,3,0,0,74,31,Serie A,3,79,24,7,7
jose-luis-palomino-atalanta-2021-2022,jose-luis-palomino,Jose Luis Palomino,atalanta,Atalanta,2021-2022,2021/22,DF,34,30,2672,1,0,14,3,0,0,0,0,0,0,0,0,0,0,9,0,0,65,48,Serie A,8,59,16,11,11
sasa-lukic-torino-2021-2022,sasa-lukic,Sasa Lukic,torino,Torino,2021-2022,2021/22,MF,35,34,2982,5,4,32,10,0,0,0,0,0,0,0,0,0,0,10,0,0,46,41,Serie A,10,50,13,11,14
sebastiano-luperto-empoli-2021-2022,sebastiano-luperto,Sebastiano Luperto,empoli,Empoli,2021-2022,2021/22,DF,24,22,1958,0,1,9,4,0,0,0,0,0,0,0,0,0,0,8,1,0,50,70,Serie A,14,41,10,11,17
babis-lykogiannis-cagliari-2021-2022,babis-lykogiannis,Babis Lykogiannis,cagliari,Cagliari,2021-2022,2021/22,DF,28,21,1817,1,0,22,7,0,0,0,0,0,0,0,0,0,0,2,0,0,34,68,Serie A,18,30,6,12,20
niki-maenpaa-venezia-2021-2022,niki-maenpaa,Niki Maenpaa,venezia,Venezia,2021-2022,2021/22,GK,17,16,1485,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,34,69,Serie A,20,27,6,9,23
giulio-maggiore-spezia-2021-2022,giulio-maggiore,Giulio Maggiore,spezia,Spezia,2021-2022,2021/22,MF,35,33,2819,2,3,42,8,0,0,0,0,0,0,0,0,0,0,9,0,0,41,71,Serie A,16,36,10,6,22
giangiacomo-magnani-hellas-verona-2021-2022,giangiacomo-magnani,Giangiacomo Magnani,hellas-verona,Hellas Verona,2021-2022,2021/22,DF,14,5,530,0,0,5,1,0,0,0,0,0,0,0,0,0,0,3,1,0,65,59,Serie A,9,53,14,11,13
mike-maignan-milan-2021-2022,mike-maignan,Mike Maignan,milan,Milan,2021-2022,2021/22,GK,32,32,2880,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,69,31,Serie A,1,86,26,8,4
ainsley-maitland-niles-roma-2021-2022,ainsley-maitland-niles,Ainsley Maitland-Niles,roma,Roma,2021-2022,2021/22,DF,8,7,487,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59,43,Serie A,6,63,18,9,11
