player_season_id,player_id,player_name,club_id,club_name,season_id,season_label,primary_position,appearances,starts,minutes_played,goals,assists,shots,shots_on_target,key_passes,progressive_passes,progressive_carries,successful_dribbles,xg,xa,tackles,interceptions,clearances,aerial_duels_won,yellow_cards,red_cards,clean_sheets,team_goals_scored,team_goals_conceded,league_name,final_table_rank,team_points,team_wins,team_draws,team_losses
lorenz-assignon-rennes-2021-2022,lorenz-assignon,Lorenz Assignon,rennes,Rennes,2021-2022,2021/22,DF,20,5,616,0,2,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,82,40,Ligue 1,4,66,20,6,12
youcef-atal-nice-2021-2022,youcef-atal,Youcef Atal,nice,Nice,2021-2022,2021/22,DF,17,13,1140,2,1,13,5,0,0,0,0,0,0,0,0,0,0,4,0,0,52,36,Ligue 1,5,66,20,7,11
loic-bade-rennes-2021-2022,loic-bade,Loïc Bade,rennes,Rennes,2021-2022,2021/22,DF,14,11,985,0,1,7,0,0,0,0,0,0,0,0,0,0,0,3,1,0,82,40,Ligue 1,4,66,20,6,12
benoit-badiashile-monaco-2021-2022,benoit-badiashile,Benoît Badiashile,monaco,Monaco,2021-2022,2021/22,DF,24,21,1838,1,0,14,4,0,0,0,0,0,0,0,0,0,0,4,0,0,65,40,Ligue 1,3,69,20,9,9
stephane-bahoken-angers-2021-2022,stephane-bahoken,Stéphane Bahoken,angers,Angers,2021-2022,2021/22,FW,29,12,1099,3,1,23,13,0,0,0,0,0,0,0,0,0,0,0,0,0,44,55,Ligue 1,14,41,10,11,17
stefan-bajic-saint-etienne-2021-2022,stefan-bajic,Stefan Bajic,saint-etienne,Saint-Étienne,2021-2022,2021/22,GK,7,4,510,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,77,Ligue 1,18,32,7,11,20
leonardo-balerdi-marseille-2021-2022,leonardo-balerdi,Leonardo Balerdi,marseille,Marseille,2021-2022,2021/22,DF,17,10,950,0,0,2,0,0,0,0,0,0,0,0,0,0,0,4,1,0,63,38,Ligue 1,2,71,21,8,9
abdoulaye-bamba-angers-2021-2022,abdoulaye-bamba,Abdoulaye Bamba,angers,Angers,2021-2022,2021/22,DF,10,4,458,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44,55,Ligue 1,14,41,10,11,17
jonathan-bamba-lille-2021-2022,jonathan-bamba,Jonathan Bamba,lille,Lille,2021-2022,2021/22,MF,31,28,2428,1,2,51,12,0,0,0,0,0,0,0,0,0,0,3,0,0,48,48,Ligue 1,10,55,14,13,11
melvin-bard-nice-2021-2022,melvin-bard,Melvin Bard,nice,Nice,2021-2022,2021/22,DF,33,30,2589,2,2,5,2,0,0,0,0,0,0,0,0,0,0,3,0,0,52,36,Ligue 1,5,66,20,7,11
youcef-belaili-brest-2021-2022,youcef-belaili,Youcef Belaïli,brest,Brest,2021-2022,2021/22,MF,13,11,825,3,2,17,8,0,0,0,0,0,0,0,0,0,0,2,0,0,49,57,Ligue 1,11,48,13,9,16
haris-belkebla-brest-2021-2022,haris-belkebla,Haris Belkebla,brest,Brest,2021-2022,2021/22,MF,31,26,2310,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,49,57,Ligue 1,11,48,13,9,16
jean-ricner-bellegarde-strasbourg-2021-2022,jean-ricner-bellegarde,Jean-Ricner Bellegarde,strasbourg,Strasbourg,2021-2022,2021/22,MF,36,26,2332,2,3,31,7,0,0,0,0,0,0,0,0,0,0,5,0,0,60,43,Ligue 1,6,63,17,12,9
wissam-ben-yedder-monaco-2021-2022,wissam-ben-yedder,Wissam Ben Yedder,monaco,Monaco,2021-2022,2021/22,FW,37,29,2529,25,5,72,44,0,0,0,0,0,0,0,0,0,0,3,0,0,65,40,Ligue 1,3,69,20,9,9
walter-benitez-nice-2021-2022,walter-benitez,Walter Benítez,nice,Nice,2021-2022,2021/22,GK,37,37,3330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,52,36,Ligue 1,5,66,20,7,11
nabil-bentaleb-angers-2021-2022,nabil-bentaleb,Nabil Bentaleb,angers,Angers,2021-2022,2021/22,MF,18,18,1515,1,0,16,8,0,0,0,0,0,0,0,0,0,0,4,0,0,44,55,Ligue 1,14,41,10,11,17
mitchell-van-bergen-reims-2021-2022,mitchell-van-bergen,Mitchell van Bergen,reims,Reims,2021-2022,2021/22,MF,20,11,983,0,0,12,6,0,0,0,0,0,0,0,0,0,0,1,0,0,43,44,Ligue 1,12,46,11,13,14
valon-berisha-reims-2021-2022,valon-berisha,Valon Berisha,reims,Reims,2021-2022,2021/22,MF,13,5,455,0,1,4,0,0,0,0,0,0,0,0,0,0,0,2,1,0,43,44,Ligue 1,12,46,11,13,14
paul-bernardoni-angers-2021-2022,paul-bernardoni,Paul Bernardoni,angers,Angers,2021-2022,2021/22,GK,13,13,1170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,55,Ligue 1,14,41,10,11,17
paul-bernardoni-saint-etienne-2021-2022,paul-bernardoni,Paul Bernardoni,saint-etienne,Saint-Étienne,2021-2022,2021/22,GK,19,19,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,77,Ligue 1,18,32,7,11,20
juan-bernat-paris-saint-germain-2021-2022,juan-bernat,Juan Bernat,paris-saint-germain,Paris Saint-Germain,2021-2022,2021/22,DF,15,12,958,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,90,36,Ligue 1,1,86,26,8,4
dimitry-bertaud-montpellier-2021-2022,dimitry-bertaud,Dimitry Bertaud,montpellier,Montpellier,2021-2022,2021/22,GK,11,9,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,61,Ligue 1,13,43,12,7,19
jason-berthomier-clermont-foot-2021-2022,jason-berthomier,Jason Berthomier,clermont-foot,Clermont Foot,2021-2022,2021/22,MF,29,22,1732,1,5,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,38,69,Ligue 1,17,36,9,9,20
giulian-biancone-troyes-2021-2022,giulian-biancone,Giulian Biancone,troyes,Troyes,2021-2022,2021/22,DF,33,26,2292,1,2,30,9,0,0,0,0,0,0,0,0,0,0,10,0,0,37,53,Ligue 1,15,38,9,11,18
el-bilal-toure-reims-2021-2022,el-bilal-toure,El Bilal Touré,reims,Reims,2021-2022,2021/22,MF,21,15,1194,2,4,32,11,0,0,0,0,0,0,0,0,0,0,2,0,0,43,44,Ligue 1,12,46,11,13,14
jean-claude-billong-clermont-foot-2021-2022,jean-claude-billong,Jean-Claude Billong,clermont-foot,Clermont Foot,2021-2022,2021/22,DF,15,10,980,0,0,5,1,0,0,0,0,0,0,0,0,0,0,2,0,0,38,69,Ligue 1,17,36,9,9,20
marco-bizot-brest-2021-2022,marco-bizot,Marco Bizot,brest,Brest,2021-2022,2021/22,GK,38,38,3420,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,49,57,Ligue 1,11,48,13,9,16
ludovic-blas-nantes-2021-2022,ludovic-blas,Ludovic Blas,nantes,Nantes,2021-2022,2021/22,MF,35,35,2961,10,5,90,37,0,0,0,0,0,0,0,0,0,0,10,0,0,55,48,Ligue 1,9,55,15,10,13
myron-boadu-monaco-2021-2022,myron-boadu,Myron Boadu,monaco,Monaco,2021-2022,2021/22,FW,31,7,960,4,1,21,8,0,0,0,0,0,0,0,0,0,0,0,0,0,65,40,Ligue 1,3,69,20,9,9
jerome-boateng-lyon-2021-2022,jerome-boateng,Jérôme Boateng,lyon,Lyon,2021-2022,2021/22,DF,24,19,1622,0,1,5,3,0,0,0,0,0,0,0,0,0,0,6,0,0,66,51,Ligue 1,8,61,17,11,10
