league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,league_name
FRA-Ligue 1,2122,Lyon,Emerson,5,2021,178,1245,D M S,29,2271,1,0.7572011901065707,1,0.7572011901065707,2,4.394446653313935,16,31,3,1,12.957988977432251,11.554036624729633,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Habib Keita,5,2021,178,9510,S,3,3,0,0.12096329778432846,0,0.12096329778432846,0,0.0,2,0,0,0,0.12096329778432846,0.08861999958753586,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Henrique,5,2021,178,9778,D M S,18,1103,0,0.8976697847247124,0,0.8976697847247124,1,0.5878197997808456,5,7,3,0,5.799371130764484,4.461679972708225,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Houssem Aouar,5,2021,178,5733,F M S,36,2520,6,7.386980860494077,6,7.386980860494077,4,5.480478188022971,76,38,1,0,22.1114578936249,10.874450193718076,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Islam Slimani,5,2021,178,1682,F S,12,578,1,2.1773216668516397,1,2.1773216668516397,1,0.8782387115061283,12,6,3,0,4.930134242400527,2.178906260058284,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Jason Denayer,5,2021,178,1039,D S,15,991,3,1.6827510111033916,3,1.6827510111033916,0,0.03019849956035614,6,1,2,0,4.470551576465368,4.440353538841009,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Jeff Reine-Adelaide,5,2021,178,1056,M S,10,175,0,0.20787600427865982,0,0.20787600427865982,1,1.1955181267112494,3,8,0,0,2.3437021002173424,1.4767998717725277,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Julian Pollersbeck,5,2021,178,6095,GK S,6,432,0,0.0,0,0.0,0,0.0,0,0,0,0,1.4697454068809748,1.4697454068809748,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Jérôme Boateng,5,2021,178,220,D S,24,1644,0,0.25119809806346893,0,0.25119809806346893,1,1.4477764070034027,5,8,6,0,7.0763969318941236,6.527158935554326,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Karl Toko Ekambi,5,2021,178,5657,F M S,30,2312,12,11.929097674787045,10,10.408907614648342,5,5.79322543181479,76,39,3,0,21.26668992638588,7.530513679608703,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Lucas Paquetá,5,2021,178,7365,F M S,35,2730,9,9.39243732392788,8,8.632341921329498,6,4.8732272777706385,87,42,3,0,22.659942880272865,12.401619154959917,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Léo Dubois,5,2021,178,3412,D S,23,1746,0,0.7501688823103905,0,0.7501688823103905,0,1.6217389069497585,10,17,5,0,7.243556920439005,6.090020257979631,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Malo Gusto,5,2021,178,9017,D M S,30,1880,0,0.5090974289923906,0,0.5090974289923906,4,4.334328099153936,11,25,3,0,11.578131014481187,8.436294777318835,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Mathis Cherki,5,2021,178,8094,F S,16,412,0,0.7207962428219616,0,0.7207962428219616,1,0.8461429253220558,14,12,1,0,2.0716874189674854,1.1472289878875017,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Maxence Caqueret,5,2021,178,7328,M S,31,2331,0,0.9100620932877064,0,0.9100620932877064,0,1.5458047986030579,15,24,5,0,13.62478738091886,11.648763159289956,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Maxwel Cornet,5,2021,178,3278,D,1,67,0,0.0,0,0.0,0,0.036885298788547516,0,1,0,1,0.7802299857139587,0.7433450222015381,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Moussa Dembele,5,2021,178,7142,F S,30,2220,21,22.631302527152002,16,18.830960459075868,4,3.838869685307145,87,28,6,0,22.412415811792016,3.5196638032794,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Sinaly Diomande,5,2021,178,8703,D S,11,572,0,0.3232549000531435,0,0.3232549000531435,0,0.0220078993588686,3,1,2,0,1.836179930716753,1.8141719289124012,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Tanguy NDombele Alvaro,5,2021,178,5962,M S,11,704,0,0.191129295155406,0,0.191129295155406,2,1.4895051317289472,5,9,3,0,4.836323104798794,3.7455406300723553,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Tetê,5,2021,178,10536,F M S,9,596,2,2.8988890890032053,2,2.8988890890032053,5,2.433905804529786,17,13,1,0,7.247147949412465,2.612545035779476,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Thiago Mendes,5,2021,178,6011,D M S,29,1860,2,0.569030006416142,2,0.569030006416142,1,1.6464168932288885,16,15,3,1,10.012042308226228,8.834477994590998,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Tinotenda Kadewere,5,2021,178,8702,F M S,15,483,1,4.290032217279077,1,4.290032217279077,0,1.1395100317895412,18,9,0,1,6.20326978713274,0.9736519157886505,FRA-Ligue 1
FRA-Ligue 1,2122,Lyon,Xherdan Shaqiri,5,2021,178,888,M S,11,694,2,0.7834532130509615,2,0.7834532130509615,3,2.030546383932233,13,15,0,0,3.3218732476234436,1.4677715692669153,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Ahmadou Bamba Dieng,5,2021,164,9345,F M S,25,974,7,7.9899779334664345,6,7.229882724583149,1,1.6209317073225975,36,9,0,1,7.898414723575115,0.7230367008596659,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Amine Harit,5,2021,164,5717,D F M S,23,1158,4,2.75689285621047,4,2.75689285621047,4,2.49823060631752,15,26,1,0,8.069130539894104,3.9128316678106785,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Arkadiusz Milik,5,2021,164,1583,F S,23,1420,7,7.300410691648722,6,6.54031528159976,2,2.3308215402066708,52,15,1,0,8.09117048792541,1.0996680986136198,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Boubacar Kamara,5,2021,164,5789,D M S,34,2784,1,0.7872199956327677,1,0.7872199956327677,0,2.9032870307564735,22,24,5,0,11.872783919796348,10.90873551927507,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Cengiz Ünder,5,2021,164,6162,F M S,32,2225,10,6.0185533869080245,9,5.258458414580673,2,4.43167410325259,58,34,0,1,14.55936518125236,7.305522307753563,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Cédric Bakambu,5,2021,164,2306,F M S,12,352,4,3.250153422355652,4,3.250153422355652,0,0.8393961768597364,19,6,1,0,3.621816501021385,1.6863734126091003,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Darío Benedetto,5,2021,164,7716,S,2,49,0,0.5948829799890518,0,0.5948829799890518,0,0.06086089834570885,3,1,0,0,0.698649987578392,0.04290580004453659,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Dimitri Payet,5,2021,164,536,F M S,31,2599,12,10.224445840809494,5,4.903780868742615,11,10.594417411834002,68,99,3,0,18.840970885008574,9.467505542561412,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Duje Caleta-Car,5,2021,164,7007,D S,26,2065,2,1.2133320812135935,2,1.2133320812135935,0,0.2608341947197914,12,3,6,0,6.184679750353098,6.184679750353098,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Gerson,5,2021,164,1258,D F M S,35,2552,9,5.7587811425328255,9,5.7587811425328255,4,3.065848406404257,46,30,3,0,12.634189061820507,5.895399445667863,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Jordan Amavi,5,2021,164,961,D S,10,533,0,0.0,0,0.0,0,0.11283569596707821,0,2,1,0,1.5359839051961899,1.4231486022472382,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Konrad De la Fuente,5,2021,164,8950,M S,16,784,0,1.0853163916617632,0,1.0853163916617632,2,1.2801710367202759,15,10,1,0,4.007810203358531,1.9298350848257542,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Leonardo Balerdi,5,2021,164,7486,D S,17,946,0,0.10143830254673958,0,0.10143830254673958,0,0.03622860088944435,2,1,4,1,3.3586754593998194,3.322446459904313,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Luan Peres,5,2021,164,9672,D M S,34,2679,0,0.13093829900026321,0,0.13093829900026321,2,1.8529323358088732,3,17,6,0,12.747453652322292,11.837144333869219,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Luis Henrique,5,2021,164,8980,D F M S,20,691,0,1.294538713991642,0,1.294538713991642,1,0.32398310117423534,6,8,0,0,1.9067177791148424,0.36403639800846577,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Matteo Guendouzi,5,2021,164,5759,M S,38,3159,5,4.802673832513392,5,4.802673832513392,6,3.509825992397964,50,36,6,0,19.095090065151453,14.572122171521187,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Nemanja Radonjic,5,2021,164,7160,S,1,14,0,0.0,0,0.0,0,0.1258849948644638,0,1,0,0,0.1744219958782196,0.1744219958782196,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Oussama Targhaline,5,2021,164,9317,S,2,2,0,0.0,0,0.0,0,0.0,0,0,1,0,0.0,0.0,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Pape Alassane Gueye,5,2021,164,8696,D M S,28,1526,0,1.5811639670282602,0,1.5811639670282602,1,0.44226209726184607,31,9,7,0,8.051103526726365,6.5495673809200525,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Pau López,5,2021,164,2107,GK,29,2610,0,0.0,0,0.0,1,0.4437279999256134,0,1,4,0,6.2301455941051245,5.786418592557311,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Pol Lirola,5,2021,164,1461,D M S,34,1755,1,1.0557481106370687,1,1.0557481106370687,2,3.243860961869359,13,26,1,0,8.606204440817237,5.313029240816832,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Salim Ben Seghir,5,2021,164,8682,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Sead Kolasinac,5,2021,164,342,D S,14,434,0,0.0,0,0.0,1,0.23516120482236147,0,4,0,0,1.1187446201220155,0.9616684205830097,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Steve Mandanda,5,2021,164,1670,GK,9,810,0,0.0,0,0.0,0,0.05442950129508972,0,1,0,0,1.094003289937973,1.0395732894539833,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Valentin Rongier,5,2021,164,3673,D M S,32,2213,0,2.652888873592019,0,2.652888873592019,1,1.5999375022947788,28,17,3,0,12.736764051020145,9.49446890130639,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,William Saliba,5,2021,164,6888,D,36,3240,0,1.3563339225947857,0,1.3563339225947857,0,0.6332824937999249,17,6,5,0,11.667041746899486,11.0759123172611,FRA-Ligue 1
FRA-Ligue 1,2122,Marseille,Álvaro González,5,2021,164,2430,D S,6,451,0,0.10263250023126602,0,0.10263250023126602,0,0.0,2,0,1,0,1.4126914218068123,1.4126914218068123,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Alexandre Oukidja,5,2021,180,5984,GK,21,1881,0,0.0,0,0.0,0,0.0,0,0,2,1,1.6525035984814167,1.6525035984814167,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Amadou Salif Mbengue,5,2021,180,9930,D S,12,596,0,0.03125850949436426,0,0.03125850949436426,0,0.14826969243586063,3,2,4,0,0.3518135976046324,0.21096900291740894,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Amine Bassi,5,2021,180,5738,M S,5,181,0,0.08955180086195469,0,0.08955180086195469,0,0.4812453640624881,4,7,0,0,0.3666991014033556,0.29034459590911865,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Boubacar Traore,5,2021,180,8119,M S,27,1710,1,0.5105080110952258,1,0.5105080110952258,1,1.4325577896088362,22,16,7,1,3.8257037233561277,2.0295031080022454,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Cheick Tidiane Sabaly,5,2021,180,8686,F S,6,147,0,0.37987139634788036,0,0.37987139634788036,0,0.05075869895517826,2,2,0,0,1.0501969903707504,0.6595892831683159,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Didier Lamkel Zé,5,2021,180,10439,F S,9,613,3,2.49639068543911,3,2.49639068543911,0,0.23176860250532627,14,5,2,0,3.4241939336061478,0.8416596837341785,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Digbo Maiga,5,2021,180,5686,D M S,17,1282,2,0.9664333108812571,2,0.9664333108812571,0,0.6028331071138382,11,11,6,0,2.0793647188693285,0.9113218877464533,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Dylan Bronn,5,2021,180,8244,D S,30,2542,1,1.72653129696846,1,1.72653129696846,2,1.3998959586024284,15,4,8,1,3.4034796245396137,2.595319639891386,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Fabien Centonze,5,2021,180,7763,D M S,19,1584,4,0.8147917976602912,4,0.8147917976602912,1,0.6267595142126083,15,11,3,0,2.522169580683112,1.3704862846061587,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Fali Candé,5,2021,180,10389,D M,11,978,0,0.2329725008457899,0,0.2329725008457899,2,1.4140779059380293,6,12,2,0,1.6062575057148933,1.2651605196297169,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Farid Boulaya,5,2021,180,5757,F M S,24,1531,4,1.125219201669097,4,1.125219201669097,2,3.5781621634960175,19,31,1,1,4.232255679555237,1.951333367265761,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Georges Mikautadze,5,2021,180,8187,S,1,1,0,0.16568300127983093,0,0.16568300127983093,0,0.0,2,0,0,0,0.16568300127983093,0.0,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Ibrahim Amadou,5,2021,180,3358,D M,10,822,1,0.4581704158335924,1,0.4581704158335924,0,0.05909010022878647,3,3,4,0,0.5453550107777119,0.5291406102478504,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Ibrahima Niane,5,2021,180,5988,F S,26,1598,3,4.079784777015448,2,3.3196891956031322,1,1.7447658646851778,43,11,2,1,4.690941059961915,0.9901986131444573,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Jean-Armel Kana-Biyik,5,2021,180,3539,D S,10,667,0,0.06649970263242722,0,0.06649970263242722,0,0.0,1,0,1,0,0.2951830979436636,0.2951830979436636,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Jemerson,5,2021,180,3581,D,15,1210,0,0.262751504778862,0,0.262751504778862,0,0.614333026111126,4,2,3,2,1.243451677262783,1.112917684018612,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Kevin N'Doram,5,2021,180,3657,D M S,19,1245,0,1.3702639751136303,0,1.3702639751136303,0,0.36835429165512323,7,11,5,0,3.4170037265866995,3.0512095326557755,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Kiki Kouyate,5,2021,180,8687,D,30,2668,1,1.8708831258118153,1,1.8708831258118153,0,0.05564749985933304,22,2,8,1,3.164831534959376,2.6635400988161564,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Lamine Gueye,5,2021,180,8749,F M S,14,561,0,1.830144815146923,0,1.830144815146923,3,1.2168653942644596,13,16,0,0,2.6929660234600306,0.456478089094162,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Lenny Joseph,5,2021,180,9666,S,8,134,0,0.0,0,0.0,0,0.03155430033802986,0,1,1,0,0.02346389926970005,0.02346389926970005,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Lenny Lacroix,5,2021,180,8219,D S,3,201,0,0.06306149810552597,0,0.06306149810552597,1,0.4940996151417494,2,2,0,0,0.15377759747207165,0.15377759747207165,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Louis Mafouta,5,2021,180,10342,F S,15,514,2,1.5718617718666792,2,1.5718617718666792,0,0.20983640104532242,9,2,0,0,1.9822953809052706,0.20059800520539284,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Mamadou Fofana,5,2021,180,7764,S,1,30,0,0.0,0,0.0,0,0.0,0,0,0,0,0.10900399833917618,0.10900399833917618,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Marc-Aurele Caillard,5,2021,180,4803,GK S,19,1538,0,0.0,0,0.0,0,0.0,0,0,1,0,0.5202830079942942,0.5202830079942942,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Matthieu Udol,5,2021,180,5745,D S,12,1008,1,0.659650694578886,1,0.659650694578886,0,0.15281730145215988,5,5,0,0,2.3608462987467647,1.7100125243887305,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Nicolas de Preville,5,2021,180,3244,F M S,27,2012,5,2.8806500332430005,5,2.8806500332430005,2,2.157636096701026,41,27,5,0,5.104065637104213,1.430304378271103,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Opa Nguette,5,2021,180,5676,F M S,26,1031,2,2.2114267013967037,2,2.2114267013967037,2,0.30166979879140854,23,11,1,0,2.6248646806925535,1.0248968712985516,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Papa Ndiaga Yade,5,2021,180,8278,D F M S,18,662,0,0.2732356069609523,0,0.2732356069609523,1,0.7297361167147756,8,6,3,0,1.7597913155332208,1.4142701383680105,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Pape Sarr,5,2021,180,9021,F M S,33,2128,1,1.7983045596629381,1,1.7983045596629381,3,1.5993151916190982,31,20,7,0,5.455072950571775,2.9677818790078163,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Sikou Niakaté,5,2021,180,9782,D S,12,665,0,0.163604530505836,0,0.163604530505836,0,0.044890448451042175,4,2,2,0,0.555577402934432,0.5477512013167143,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Sofiane Alakouch,5,2021,180,6860,S,4,150,0,0.016469700261950493,0,0.016469700261950493,0,0.012896600179374218,1,1,1,0,0.012896600179374218,0.012896600179374218,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Thomas Delaine,5,2021,180,7765,D M S,29,2320,1,0.8769183866679668,1,0.8769183866679668,2,1.6535928063094616,18,26,4,0,4.122665096074343,2.3021345026791096,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Vincent Pajot,5,2021,180,3507,M S,30,2334,1,0.8590747741982341,1,0.8590747741982341,0,0.30647230334579945,14,14,6,1,3.581702468916774,3.1431401930749416,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Vágner,5,2021,180,6407,S,3,77,0,0.3500860035419464,0,0.3500860035419464,0,0.07436960004270077,1,2,1,0,0.3780051041394472,0.0,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,Warren Tchimbembé,5,2021,180,8688,M S,9,196,0,0.0,0,0.0,0,0.27253100275993347,0,4,0,0,0.8949744198471308,0.6224434170871973,FRA-Ligue 1
FRA-Ligue 1,2122,Metz,William Mikelbrencis,5,2021,180,9537,D M S,9,625,0,0.10253369994461536,0,0.10253369994461536,1,0.6181150078773499,5,3,0,0,1.57930039614439,0.9193584863096476,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Aleksandr Golovin,5,2021,171,2897,F M S,27,1518,3,3.5313196796923876,3,3.5313196796923876,4,3.045618988573551,23,44,4,1,8.802545063197613,4.13063202239573,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Alexander Nübel,5,2021,171,2639,GK,38,3420,0,0.0,0,0.0,0,0.0,0,0,0,0,5.338657084852457,5.338657084852457,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Aurelien Tchouameni,5,2021,171,6560,M S,35,2933,3,2.019764472730458,3,2.019764472730458,2,3.2356795482337475,56,20,9,1,11.761683057062328,9.764380670152605,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Axel Disasi,5,2021,171,6885,D S,32,2732,1,2.5039865877479315,1,2.5039865877479315,0,0.3712611021474004,20,8,5,0,8.42122146487236,8.232435267418623,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Benoit Badiashile Mukinayi,5,2021,171,7240,D S,24,1836,1,1.3438834948465228,1,1.3438834948465228,0,0.3170611001551151,14,3,4,0,7.055136874318123,7.036477878689766,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Caio Henrique,5,2021,171,5177,D M S,34,2685,2,0.8823948111385107,2,0.8823948111385107,8,7.40982165094465,18,43,5,0,14.51305649895221,11.329678417183459,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Cesc Fàbregas,5,2021,171,686,S,2,31,0,0.0,0,0.0,0,0.0773656964302063,0,2,0,0,0.02860179916024208,0.0,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Chrislain Matsima,5,2021,171,8643,D S,7,126,0,0.0754953995347023,0,0.0754953995347023,0,0.0,1,0,0,0,1.0087770223617554,1.0087770223617554,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Djibril Sidibe,5,2021,171,3357,D S,17,947,0,0.14465999789536,0,0.14465999789536,0,0.8476390093564987,4,6,6,0,3.5260486286133528,3.401198523119092,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Eliot Matazo,5,2021,171,8644,M S,18,780,0,0.07633969932794571,0,0.07633969932794571,0,0.1315883006900549,4,4,1,0,1.1000151941552758,0.9162466954439878,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Felix Lemarechal,5,2021,171,10057,S,1,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Gelson Martins,5,2021,171,7012,D F M S,32,1928,4,6.704818295314908,4,6.704818295314908,3,2.9125273171812296,30,22,4,0,12.206447245553136,3.4222707701846957,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Guillermo Maripán,5,2021,171,6073,D S,26,1829,0,0.5752522069960833,0,0.5752522069960833,0,0.4976929873228073,7,2,5,0,9.070607593283057,8.597071578726172,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Ismail Jakobs,5,2021,171,8146,D M S,28,1172,0,0.7288830801844597,0,0.7288830801844597,1,3.907848736271262,5,17,1,0,6.7845686338841915,4.1534631215035915,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Jean Lucas,5,2021,171,7687,M S,28,1455,1,3.4862417690455914,1,3.4862417690455914,1,1.4746359772980213,26,17,1,1,8.996513629332185,4.67370780557394,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Kevin Volland,5,2021,171,83,F M S,34,2460,9,8.400361774489284,8,7.640266774222255,9,7.059479713439941,50,34,10,0,18.392999220639467,5.734555035829544,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Krépin Diatta,5,2021,171,9279,D M S,8,287,1,0.10873908828943968,1,0.10873908828943968,0,0.1656276946887374,3,3,0,0,0.5724440952762961,0.29807770624756813,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Maghnes Akliouche,5,2021,171,10058,S,7,39,0,0.13245439901947975,0,0.13245439901947975,0,0.06755620241165161,2,1,1,0,0.20001060143113136,0.0,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Myron Boadu,5,2021,171,9612,F S,31,922,4,6.508853753097355,4,6.508853753097355,1,0.7719132099300623,21,6,0,0,7.804168053902686,1.4316529436036944,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Ruben Aguilar,5,2021,171,6006,D S,28,2138,0,0.2955504832789302,0,0.2955504832789302,2,1.5040297023952007,10,12,4,0,8.974917409941554,7.5189344976097345,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Sofiane Diop,5,2021,171,6846,F M S,30,1964,6,4.796193252317607,6,4.796193252317607,4,3.680231688544154,37,38,6,0,12.846877448260784,6.368626523762941,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Strahinja Pavlovic,5,2021,171,8642,D S,7,448,0,0.47775130346417427,0,0.47775130346417427,0,0.10306599736213684,5,1,2,1,1.954117726534605,1.954117726534605,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Tiago Ribeiro,5,2021,171,10357,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Vanderson,5,2021,171,10271,D M S,17,1123,2,0.9646448995918036,2,0.9646448995918036,1,1.702900616452098,14,11,3,0,6.306386940181255,4.445836305618286,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Wilson Isidor,5,2021,171,7148,S,4,42,0,0.1386999934911728,0,0.1386999934911728,0,0.11704199761152267,1,1,0,0,0.25574201345443726,0.11704199761152267,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Wissam Ben Yedder,5,2021,171,3210,F S,37,2560,25,19.01175193861127,17,12.930996276438236,5,6.077304377220571,72,32,3,0,20.251938208006322,4.6698481105268,FRA-Ligue 1
FRA-Ligue 1,2122,Monaco,Youssouf Fofana,5,2021,171,6945,M S,33,2181,0,0.953517303802073,0,0.953517303802073,4,2.0711106257513165,30,20,4,0,10.019139787182212,7.523282930254936,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Ambroise Oyongo,5,2021,166,6734,D M S,11,653,1,0.13536000158637762,1,0.13536000158637762,0,0.018743600696325302,5,1,5,0,0.8826392907649279,0.7503670919686556,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Andy Delort,5,2021,166,3530,F S,35,2730,18,17.200313100591302,15,14.920087048783898,3,5.394831563346088,114,39,3,0,19.789531053975224,3.3958356585353613,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Arnaud Souquet,5,2021,166,5647,D M S,34,2355,1,0.46611012518405914,1,0.46611012518405914,3,1.294005474075675,17,16,4,0,5.071560031734407,3.8222998939454556,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Béni Makouana,5,2021,166,9671,F S,23,278,0,0.35661759972572327,0,0.35661759972572327,0,0.790187906473875,7,4,4,0,1.0524778123944998,0.10517510026693344,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Dimitry Bertaud,5,2021,166,3591,GK S,11,831,0,0.0,0,0.0,0,0.0,0,0,0,0,0.3838343024253845,0.3838343024253845,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Florent Mollet,5,2021,166,5677,M S,35,2677,6,4.936532875522971,6,4.936532875522971,2,2.4935148991644382,55,30,6,0,9.61222595255822,4.848876698873937,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Gaetan Laborde,5,2021,166,3746,F M S,38,3093,15,18.970638681203127,13,17.450448755174875,8,6.571088765747845,102,40,2,0,25.32270908728242,5.17854880541563,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Jonas Omlin,5,2021,166,8678,GK,29,2590,0,0.0,0,0.0,0,0.0,0,0,0,1,3.176558604463935,3.176558604463935,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Jordan Ferri,5,2021,166,3275,M S,34,2933,0,0.27495349664241076,0,0.27495349664241076,2,3.59011822193861,14,33,11,1,8.779680861160159,6.872150808572769,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Joris Chotard,5,2021,166,7739,M S,36,2956,1,0.724281607195735,1,0.724281607195735,1,0.3797511113807559,18,11,5,0,5.978005576878786,5.1843830067664385,FRA-Ligue 1
FRA-Ligue 1,2122,Montpellier,Junior Sambia,5,2021,166,6239,D M S,30,1522,1,1.500932727009058,1,1.500932727009058,0,0.589823991060257,21,12,3,1,3.1833506552502513,1.358676489442587,FRA-Ligue 1
