league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup,league_name
ESP-La Liga,2425,Sevilla,Kelechi Iheanacho,4,2024,138,620,F S,9,401,0,1.0177823081612587,0,1.0177823081612587,0,0.21381378918886185,9,5,0,0,1.3642380880191922,0.1326419608667493,ESP-La Liga
ESP-La Liga,2425,Sevilla,Kike Salas,4,2024,138,10334,D S,31,2238,3,2.17479966301471,3,2.17479966301471,2,0.7522149085998535,23,6,6,0,7.3058014791458845,6.531272469088435,ESP-La Liga
ESP-La Liga,2425,Sevilla,Leandro Antonetti,4,2024,138,13381,S,2,17,0,0.279886394739151,0,0.279886394739151,0,0.025769414380192757,1,1,0,0,0.30565580911934376,0.0,ESP-La Liga
ESP-La Liga,2425,Sevilla,Loic Bade,4,2024,138,8665,D S,32,2682,1,0.822739202529192,1,0.822739202529192,1,0.36382800713181496,13,4,7,1,6.654904995113611,6.318080799654126,ESP-La Liga
ESP-La Liga,2425,Sevilla,Lucas Ocampos,4,2024,138,1109,F M,2,180,0,0.15823915600776672,0,0.15823915600776672,1,0.31620002165436745,4,3,0,0,1.6242642737925053,1.1721971035003662,ESP-La Liga
ESP-La Liga,2425,Sevilla,Lucien Agoume,4,2024,138,8165,M S,35,2113,1,0.6494429102167487,1,0.6494429102167487,3,2.382107900455594,10,26,5,1,8.198752930387855,6.973515490069985,ESP-La Liga
ESP-La Liga,2425,Sevilla,Manu Bueno,4,2024,138,11266,M S,9,111,1,0.11979928240180016,1,0.11979928240180016,0,0.0,4,0,0,0,0.14344529435038567,0.06387227401137352,ESP-La Liga
ESP-La Liga,2425,Sevilla,Marcão,4,2024,138,10999,D S,12,547,0,0.0,0,0.0,0,0.0,0,0,4,1,0.5308978008106351,0.5308978008106351,ESP-La Liga
ESP-La Liga,2425,Sevilla,Mateo Mejia,4,2024,138,13124,S,1,9,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Sevilla,Nemanja Gudelj,4,2024,138,7888,D M S,31,2495,1,1.5126035250723362,0,0.7693259008228779,1,0.6460477821528912,23,14,6,0,7.393706795759499,7.003295914269984,ESP-La Liga
ESP-La Liga,2425,Sevilla,Nianzou Kouassi,4,2024,138,7981,D,6,524,0,0.1741262972354889,0,0.1741262972354889,0,0.0,2,0,1,1,1.5784379113465548,1.5784379113465548,ESP-La Liga
ESP-La Liga,2425,Sevilla,Peque,4,2024,138,12742,F M S,26,1144,1,1.9474023068323731,1,1.9474023068323731,1,1.3418455142527819,19,12,1,0,5.483433924615383,2.278570069000125,ESP-La Liga
ESP-La Liga,2425,Sevilla,Ramón Martínez,4,2024,138,13198,D S,5,252,1,0.5181827507913113,1,0.5181827507913113,0,0.06748511642217636,4,1,0,0,0.4108735918998718,0.31278005614876747,ESP-La Liga
ESP-La Liga,2425,Sevilla,Ruben Vargas,4,2024,138,7810,F M S,11,693,2,2.7851509768515825,2,2.7851509768515825,1,1.0344063863158226,17,13,0,0,2.9268061202019453,0.3538123592734337,ESP-La Liga
ESP-La Liga,2425,Sevilla,Saúl Ñíguez,4,2024,138,2266,M S,24,1556,1,3.6541598848998547,1,3.6541598848998547,6,2.1105209328234196,42,22,8,1,5.336512237787247,1.7422028593719006,ESP-La Liga
ESP-La Liga,2425,Sevilla,Stanis Idumbo Muzambo,4,2024,138,12426,M S,14,255,1,0.3827561968937516,1,0.3827561968937516,1,0.6035402454435825,4,6,0,0,1.4288319367915392,0.49938049353659153,ESP-La Liga
ESP-La Liga,2425,Sevilla,Suso,4,2024,138,1129,F M S,16,572,0,0.632983285933733,0,0.632983285933733,2,2.1810974460095167,16,22,3,0,5.093297783285379,3.626874230802059,ESP-La Liga
ESP-La Liga,2425,Sevilla,Valentín Barco,4,2024,138,12498,D S,7,279,0,0.2852184399962425,0,0.2852184399962425,0,0.42660581693053246,7,6,0,0,0.8868219666182995,0.6660768240690231,ESP-La Liga
ESP-La Liga,2425,Sevilla,Álvaro Fernández,4,2024,138,5191,GK S,9,744,0,0.0,0,0.0,0,0.051591694355010986,0,1,2,0,0.34520370978862047,0.34520370978862047,ESP-La Liga
ESP-La Liga,2425,Sevilla,Álvaro Pascual,4,2024,138,13276,S,1,43,0,0.0,0,0.0,0,0.0,0,0,1,0,0.03457407280802727,0.03457407280802727,ESP-La Liga
ESP-La Liga,2425,Sevilla,Ørjan Nyland,4,2024,138,250,GK,30,2676,0,0.0,0,0.0,0,0.36371440812945366,0,4,2,0,5.49717366322875,5.133459262549877,ESP-La Liga
ESP-La Liga,2425,Valencia,Alberto Mari,4,2024,146,11412,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Valencia,André Almeida,4,2024,146,11057,F M S,34,2019,0,1.4373879488557577,0,1.4373879488557577,4,3.6807948546484113,18,43,2,0,7.721359102986753,4.680089517496526,ESP-La Liga
ESP-La Liga,2425,Valencia,Cristhian Mosquera,4,2024,146,10024,D,37,3322,1,0.35144824907183647,1,0.35144824907183647,0,0.0,5,0,6,0,8.561127007007599,8.436696499586105,ESP-La Liga
ESP-La Liga,2425,Valencia,César Tárrega,4,2024,146,10107,D,34,3029,2,2.2794765969738364,2,2.2794765969738364,0,0.10934620723128319,20,3,7,0,6.555291777476668,6.525526171550155,ESP-La Liga
ESP-La Liga,2425,Valencia,Dani Gómez,4,2024,146,8774,F S,14,504,2,2.6963067073374987,2,2.6963067073374987,0,0.03244921937584877,13,1,0,0,2.752524020150304,0.023768087849020958,ESP-La Liga
ESP-La Liga,2425,Valencia,David Otorbi,4,2024,146,12297,S,1,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Valencia,Diego López,4,2024,146,9694,D F M S,38,2839,8,6.927521674893796,8,6.927521674893796,5,5.98000256344676,44,37,3,0,16.81591833010316,6.181694879196584,ESP-La Liga
ESP-La Liga,2425,Valencia,Dimitri Foulquier,4,2024,146,2509,D S,32,2293,0,0.6142633771523833,0,0.6142633771523833,1,1.5556177590042353,12,10,6,0,7.5555700827389956,6.142678575590253,ESP-La Liga
ESP-La Liga,2425,Valencia,Enzo Barrenechea,4,2024,146,11140,M S,30,2245,1,1.2636710880324244,1,1.2636710880324244,2,0.8316491199657321,16,15,6,0,8.320930921472609,7.63057738635689,ESP-La Liga
ESP-La Liga,2425,Valencia,Fran Pérez,4,2024,146,10944,M S,26,497,0,0.2854073029011488,0,0.2854073029011488,0,1.9469192065298557,6,7,1,0,2.0981137175112963,0.7753390502184629,ESP-La Liga
ESP-La Liga,2425,Valencia,German Valera,4,2024,146,8230,M S,8,127,0,0.16567853651940823,0,0.16567853651940823,0,0.044190116226673126,3,1,0,0,0.5749106034636497,0.4092320650815964,ESP-La Liga
ESP-La Liga,2425,Valencia,Giorgi Mamardashvili,4,2024,146,9693,GK,34,3060,0,0.0,0,0.0,0,0.06858465448021889,0,2,2,0,2.814506022259593,2.7459213603287935,ESP-La Liga
ESP-La Liga,2425,Valencia,Hugo Duro,4,2024,146,6637,F S,31,2180,11,10.968763902783394,10,10.225486233830452,2,1.450842097401619,48,13,5,0,10.645109824836254,0.9808358121663332,ESP-La Liga
ESP-La Liga,2425,Valencia,Hugo Guillamón,4,2024,146,8334,M S,12,346,0,0.05681055597960949,0,0.05681055597960949,0,0.03991932049393654,2,2,2,0,0.2140206452459097,0.11729076318442822,ESP-La Liga
ESP-La Liga,2425,Valencia,Iker Córdoba,4,2024,146,13002,S,2,7,0,0.0,0,0.0,0,0.05422019213438034,0,1,0,0,0.05422019213438034,0.0,ESP-La Liga
ESP-La Liga,2425,Valencia,Iván Jaime,4,2024,146,13436,M S,9,277,0,0.4353244826197624,0,0.4353244826197624,0,0.38603609055280685,8,4,0,0,1.7398566231131554,1.1461346112191677,ESP-La Liga
ESP-La Liga,2425,Valencia,Javier Guerra,4,2024,146,10322,F M S,36,2642,3,2.3096360610798,3,2.3096360610798,3,3.4588873218744993,47,23,5,0,11.508765971288085,7.850300427526236,ESP-La Liga
ESP-La Liga,2425,Valencia,Jesús Vázquez,4,2024,146,9217,D S,19,907,0,0.2721162671223283,0,0.2721162671223283,0,0.5348998308181763,5,3,3,0,2.422392644919455,2.043214425444603,ESP-La Liga
ESP-La Liga,2425,Valencia,José Gayá,4,2024,146,2505,D S,23,1839,0,1.3299360536038876,0,1.3299360536038876,1,3.3860637098550797,12,24,7,0,7.34584279730916,4.532844023779035,ESP-La Liga
ESP-La Liga,2425,Valencia,Martín Tejón,4,2024,146,11706,S,4,32,0,0.07554540038108826,0,0.07554540038108826,0,0.02823927067220211,1,1,0,0,0.10378467105329037,0.0,ESP-La Liga
ESP-La Liga,2425,Valencia,Max Aarons,4,2024,146,7688,D S,4,114,0,0.0,0,0.0,0,0.01873987913131714,0,1,2,0,0.01873987913131714,0.0,ESP-La Liga
ESP-La Liga,2425,Valencia,Maximiliano Caufriez,4,2024,146,9963,D,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Valencia,Mouctar Diakhaby,4,2024,146,5666,D S,13,641,2,1.3182655852288008,2,1.3182655852288008,0,0.020482083782553673,11,1,0,0,1.5299882926046848,0.9096239246428013,ESP-La Liga
ESP-La Liga,2425,Valencia,Pepelu,4,2024,146,2551,M S,34,1691,2,1.9522302066907287,0,0.4656749917194247,1,2.569384957663715,14,31,8,1,5.417779986746609,5.001861397176981,ESP-La Liga
ESP-La Liga,2425,Valencia,Rafa Mir,4,2024,146,2589,F M S,20,716,1,2.539221692830324,1,2.539221692830324,2,0.9352265745401382,27,4,4,0,2.865994166582823,0.6772015728056431,ESP-La Liga
ESP-La Liga,2425,Valencia,Rodrigo Abajas,4,2024,146,12817,D,1,68,0,0.028700169175863266,0,0.028700169175863266,0,0.0,1,0,1,0,0.08043278753757477,0.0517326220870018,ESP-La Liga
ESP-La Liga,2425,Valencia,Sergi Canos,4,2024,146,1078,M S,17,326,0,0.45077959541231394,0,0.45077959541231394,1,0.1964062564074993,11,4,3,0,0.7551172645762563,0.2356214402243495,ESP-La Liga
ESP-La Liga,2425,Valencia,Stole Dimitrievski,4,2024,146,2619,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,1,0,0.859697625041008,0.859697625041008,ESP-La Liga
ESP-La Liga,2425,Valencia,Thierry Correia,4,2024,146,8058,D S,11,782,0,0.5705060213804245,0,0.5705060213804245,0,0.2970562316477299,7,5,1,0,2.8547055907547474,2.2297853976488113,ESP-La Liga
ESP-La Liga,2425,Valencia,Yarek Gasiorowski,4,2024,146,12139,D S,15,944,0,1.0283358693122864,0,1.0283358693122864,0,0.1623669546097517,3,3,1,0,1.634927068836987,1.6144409673288465,ESP-La Liga
ESP-La Liga,2425,Villarreal,Alfonso,4,2024,154,2521,D M S,12,443,0,0.3776124268770218,0,0.3776124268770218,2,1.3253800980746746,5,9,0,0,3.7803803384304047,2.426428683102131,ESP-La Liga
ESP-La Liga,2425,Villarreal,Arnau Solà,4,2024,154,12913,S,1,8,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Villarreal,Ayoze Pérez,4,2024,154,770,F S,30,1987,19,15.228042975068092,19,15.228042975068092,2,3.1279250010848045,75,32,4,0,19.885818392038345,3.7794879944995046,ESP-La Liga
ESP-La Liga,2425,Villarreal,Daniel Parejo,4,2024,154,2378,M S,36,2279,3,2.6434455886483192,2,1.156890369951725,3,1.2766990754753351,14,23,8,0,12.423127504065633,11.499670285731554,ESP-La Liga
ESP-La Liga,2425,Villarreal,Daniel Requena,4,2024,154,13035,S,1,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ESP-La Liga
ESP-La Liga,2425,Villarreal,Denis Suárez,4,2024,154,2308,M S,21,583,1,1.1482871770858765,1,1.1482871770858765,1,1.693669954314828,10,14,0,0,3.4056417644023895,1.5898005589842796,ESP-La Liga
ESP-La Liga,2425,Villarreal,Diego Conde,4,2024,154,9698,GK,22,1965,0,0.0,0,0.0,1,0.40309885516762733,0,2,2,0,2.3183459788560867,1.9152471236884594,ESP-La Liga
ESP-La Liga,2425,Villarreal,Eric Bailly,4,2024,154,1739,D S,12,632,0,0.24016376584768295,0,0.24016376584768295,0,0.0,4,0,2,1,1.4844573438167572,1.4844573438167572,ESP-La Liga
ESP-La Liga,2425,Villarreal,Etta Eyong,4,2024,154,10930,S,4,25,1,0.4321245662868023,1,0.4321245662868023,0,0.0,2,0,0,0,0.4321245662868023,0.0,ESP-La Liga
ESP-La Liga,2425,Villarreal,Gerard Moreno,4,2024,154,2120,F S,17,698,3,3.90459007024765,0,1.6747572422027588,2,3.8606379739940166,26,17,0,0,6.936984864063561,3.757630412466824,ESP-La Liga
ESP-La Liga,2425,Villarreal,Ilias Akhomach,4,2024,154,10121,M S,11,604,1,0.6073880009353161,1,0.6073880009353161,0,1.253532700240612,17,9,1,0,3.397372789680958,1.7412983197718859,ESP-La Liga
ESP-La Liga,2425,Villarreal,Juan Foyth,4,2024,154,6306,D S,19,1515,1,2.2625984381884336,1,2.2625984381884336,0,0.3967224769294262,17,7,4,0,8.671776212751865,8.329005844891071,ESP-La Liga
ESP-La Liga,2425,Villarreal,Kiko Femenía,4,2024,154,5043,D S,28,2242,0,0.32104807533323765,0,0.32104807533323765,1,2.1311221085488796,3,16,7,0,9.853550355881453,8.824705503880978,ESP-La Liga
ESP-La Liga,2425,Villarreal,Logan Costa,4,2024,154,8200,D S,32,2596,2,0.9958862774074078,2,0.9958862774074078,1,0.3248736150562763,12,4,3,0,10.43460851162672,10.273068852722645,ESP-La Liga
ESP-La Liga,2425,Villarreal,Luiz Júnior,4,2024,154,12917,GK S,17,1455,0,0.0,0,0.0,0,0.0,0,0,2,0,4.763020604848862,4.763020604848862,ESP-La Liga
ESP-La Liga,2425,Villarreal,Nicolas Pepe,4,2024,154,5656,F M S,28,1483,3,5.282411629334092,3,5.282411629334092,6,5.504750292748213,39,33,3,0,13.806489046663046,4.777184067294002,ESP-La Liga
ESP-La Liga,2425,Villarreal,Pape Alassane Gueye,4,2024,154,8696,F M S,34,2246,4,3.8907218649983406,4,3.8907218649983406,0,1.5439291521906853,54,16,4,2,10.799056436866522,6.800886146724224,ESP-La Liga
ESP-La Liga,2425,Villarreal,Pau Navarro,4,2024,154,12914,D S,17,902,0,0.01571161486208439,0,0.01571161486208439,0,0.014179629273712635,1,1,1,0,3.66788212954998,3.6521705240011215,ESP-La Liga
ESP-La Liga,2425,Villarreal,Raúl Albiol,4,2024,154,1588,D S,15,1186,0,0.11344916746020317,0,0.11344916746020317,0,0.0,2,0,5,0,2.6963552040979266,2.640093426220119,ESP-La Liga
ESP-La Liga,2425,Villarreal,Santiago Comesaña,4,2024,154,7070,M S,35,2597,4,4.7903942577540874,4,4.7903942577540874,2,2.9417879972606897,39,28,7,0,16.32327102124691,12.05175619572401,ESP-La Liga
ESP-La Liga,2425,Villarreal,Sergi Cardona,4,2024,154,11744,D S,35,2974,1,3.418096289038658,1,3.418096289038658,7,6.034026274457574,20,45,11,0,17.55859543941915,13.585805354639888,ESP-La Liga
ESP-La Liga,2425,Villarreal,Tajon Buchanan,4,2024,154,12322,M S,13,403,1,0.9770353380590677,1,0.9770353380590677,2,0.770006813108921,7,5,2,0,2.7764469999819994,1.2341861240565777,ESP-La Liga
ESP-La Liga,2425,Villarreal,Thiago Ojeda,4,2024,154,13285,S,1,2,0,0.015452169813215733,0,0.015452169813215733,0,0.0,1,0,1,0,0.5112302899360657,0.5112302899360657,ESP-La Liga
ESP-La Liga,2425,Villarreal,Thierno Barry,4,2024,154,12916,F S,35,2322,11,15.059573616832495,10,14.316296067088842,4,3.666274566203356,73,24,4,0,19.066308550536633,4.0202120169997215,ESP-La Liga
ESP-La Liga,2425,Villarreal,Willy Kambwala,4,2024,154,12275,D S,19,1097,0,0.22620321437716484,0,0.22620321437716484,0,0.07206991314888,4,1,1,1,3.91528133302927,3.8578535318374634,ESP-La Liga
ESP-La Liga,2425,Villarreal,Yeremi Pino,4,2024,154,9024,M S,34,1984,4,3.9810118712484837,4,3.9810118712484837,7,5.7880224250257015,29,39,11,0,14.707165252417326,6.185822805389762,ESP-La Liga
ESP-La Liga,2425,Villarreal,Álex Baena,4,2024,154,8417,F M S,32,2639,7,7.195329947397113,7,6.452052278444171,9,12.612854413688183,70,95,9,0,23.495316974818707,10.70790826343,ESP-La Liga
ITA-Serie A,2425,AC Milan,Alejandro Jiménez,2,2024,111,12168,D M S,22,1285,0,1.2752824798226357,0,1.2752824798226357,1,1.689367761835456,15,12,6,0,7.944430101662874,5.334013137966394,ITA-Serie A
ITA-Serie A,2425,AC Milan,Alessandro Florenzi,2,2024,111,1254,S,1,4,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2425,AC Milan,Alexis Saelemaekers,2,2024,111,8297,D F M S,23,1510,7,3.0717705376446247,7,3.0717705376446247,3,3.0003358367830515,25,26,4,0,12.420274063013494,8.638530646450818,ITA-Serie A
ITA-Serie A,2425,AC Milan,Bob Omoregbe,2,2024,111,13328,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2425,AC Milan,Christian Pulisic,2,2024,111,2662,F M S,34,2518,11,11.676121918484569,8,8.63092665374279,9,7.215573945082724,57,69,1,0,21.96822089701891,9.794868961907923,ITA-Serie A
ITA-Serie A,2425,AC Milan,Davide Bartesaghi,2,2024,111,11967,D S,4,115,0,0.030320703983306885,0,0.030320703983306885,0,0.1432030163705349,1,2,0,1,0.9094470888376236,0.8431871682405472,ITA-Serie A
ITA-Serie A,2425,AC Milan,Davide Calabria,2,2024,111,1574,D S,18,949,0,0.6295975679531693,0,0.6295975679531693,1,1.406565360724926,6,14,3,0,4.348398424685001,3.165448322892189,ITA-Serie A
ITA-Serie A,2425,AC Milan,Emerson,2,2024,111,7430,D S,17,1392,0,0.34718056581914425,0,0.34718056581914425,0,0.955795057117939,10,15,5,0,5.5557965859770775,4.902985647320747,ITA-Serie A
ITA-Serie A,2425,AC Milan,Fikayo Tomori,2,2024,111,703,D S,22,1590,0,0.12429790012538433,0,0.12429790012538433,1,0.5303027667105198,2,8,2,1,7.266339126974344,6.786335755139589,ITA-Serie A
ITA-Serie A,2425,AC Milan,Filippo Terracciano,2,2024,111,8512,D M S,13,527,0,0.14827925339341164,0,0.14827925339341164,0,0.08551276847720146,3,2,3,0,1.264762431383133,1.1627901270985603,ITA-Serie A
ITA-Serie A,2425,AC Milan,Francesco Camarda,2,2024,111,12218,F S,10,194,0,0.5220109783113003,0,0.5220109783113003,0,0.28130099922418594,8,5,0,0,1.516376305371523,0.8795242458581924,ITA-Serie A
ITA-Serie A,2425,AC Milan,Ismael Bennacer,2,2024,111,6981,M S,6,308,0,0.046590205281972885,0,0.046590205281972885,0,0.11605381406843662,3,4,2,0,1.397074207663536,1.3504839986562729,ITA-Serie A
ITA-Serie A,2425,AC Milan,João Félix,2,2024,111,7892,M S,15,761,2,2.875185754150152,2,2.875185754150152,0,1.5514497235417366,29,10,3,0,6.425452150404453,3.1223751958459616,ITA-Serie A
ITA-Serie A,2425,AC Milan,Kevin Zeroli,2,2024,111,11968,M S,9,404,0,0.4978923872113228,0,0.4978923872113228,1,0.6236989796161652,6,2,0,0,1.3252834109589458,0.26797627191990614,ITA-Serie A
ITA-Serie A,2425,AC Milan,Kyle Walker,2,2024,111,638,D S,11,658,0,0.03533044923096895,0,0.03533044923096895,0,0.7268215194344521,2,6,1,0,4.442914701998234,3.9260381013154984,ITA-Serie A
ITA-Serie A,2425,AC Milan,Luka Jovic,2,2024,111,6228,F S,15,549,2,2.270533040165901,2,2.270533040165901,0,1.1450764555484056,11,12,1,0,3.655979346483946,1.315719859674573,ITA-Serie A
ITA-Serie A,2425,AC Milan,Malick Thiaw,2,2024,111,8378,D S,22,1800,0,0.4467847943305969,0,0.4467847943305969,0,0.16911807097494602,7,4,2,0,9.644850574433804,9.563174664974213,ITA-Serie A
ITA-Serie A,2425,AC Milan,Marco Sportiello,2,2024,111,1501,GK S,2,124,0,0.0,0,0.0,0,0.0,0,0,0,0,1.021978735923767,1.021978735923767,ITA-Serie A
ITA-Serie A,2425,AC Milan,Matteo Gabbia,2,2024,111,4920,D S,26,2159,2,1.5626689977943897,2,1.5626689977943897,0,0.17323392629623413,14,2,4,0,10.157022289931774,10.14400365203619,ITA-Serie A
ITA-Serie A,2425,AC Milan,Mattia Liberali,2,2024,111,13151,M,1,63,0,0.06840144842863083,0,0.06840144842863083,0,0.07609933614730835,2,1,0,0,0.3106605112552643,0.18091922998428345,ITA-Serie A
ITA-Serie A,2425,AC Milan,Mike Maignan,2,2024,111,3737,GK,37,3296,0,0.0,0,0.0,0,0.5241070203483105,0,5,1,0,8.307053437456489,7.820246497169137,ITA-Serie A
ITA-Serie A,2425,AC Milan,Noah Okafor,2,2024,111,11966,F M S,15,435,1,2.230065990239382,1,2.230065990239382,0,0.7641346864402294,13,7,0,0,3.62198705971241,0.64883628860116,ITA-Serie A
ITA-Serie A,2425,AC Milan,Rafael Leão,2,2024,111,7193,F M S,34,2329,8,8.671459373086691,8,8.671459373086691,8,7.545301603153348,67,58,5,0,19.97986435238272,9.706410181708634,ITA-Serie A
ITA-Serie A,2425,AC Milan,Riccardo Sottil,2,2024,111,6672,M S,24,932,1,1.176107570528984,1,1.176107570528984,1,1.3874194100499153,24,15,1,0,4.663248609751463,2.8239483311772346,ITA-Serie A
ITA-Serie A,2425,AC Milan,Ruben Loftus-Cheek,2,2024,111,688,M S,19,1022,0,0.7318667685613036,0,0.7318667685613036,0,1.7056302540004253,9,16,3,0,5.9890375174582005,4.1603625528514385,ITA-Serie A
ITA-Serie A,2425,AC Milan,Samuel Chukwueze,2,2024,111,7208,F M S,26,910,3,2.7906703650951385,3,2.7906703650951385,2,3.146787761710584,32,27,0,0,6.90047693438828,2.527507521212101,ITA-Serie A
ITA-Serie A,2425,AC Milan,Santiago Giménez,2,2024,111,13453,F S,14,665,5,4.460054490715265,5,3.6987556889653206,2,1.6851547174155712,23,6,3,1,5.886839214712381,1.0301849097013474,ITA-Serie A
ITA-Serie A,2425,AC Milan,Strahinja Pavlovic,2,2024,111,8642,D S,24,1866,2,2.1691710744053125,2,2.1691710744053125,1,1.2954732533544302,17,6,3,1,8.996752217411995,7.717672035098076,ITA-Serie A
ITA-Serie A,2425,AC Milan,Tammy Abraham,2,2024,111,702,F S,29,1174,3,7.742781264707446,2,6.220183564350009,4,2.491778311319649,28,15,1,0,9.899299249053001,2.1633672695606947,ITA-Serie A
ITA-Serie A,2425,AC Milan,Theo Hernández,2,2024,111,2547,D S,33,2698,4,3.1725775552913547,4,2.411278731189668,3,5.343857791274786,44,48,4,1,16.70346779935062,14.54358809813857,ITA-Serie A
ITA-Serie A,2425,AC Milan,Tijjani Reijnders,2,2024,111,11965,M S,37,3136,10,8.066354492679238,10,8.066354492679238,4,4.986120350658894,77,46,2,1,25.904059149324894,16.791109887883067,ITA-Serie A
ITA-Serie A,2425,AC Milan,Warren Bondo,2,2024,111,10898,M S,24,1797,0,0.42235535755753517,0,0.42235535755753517,0,0.32165952399373055,14,6,4,1,6.933657519519329,6.372226420789957,ITA-Serie A
ITA-Serie A,2425,AC Milan,Youssouf Fofana,2,2024,111,6945,M S,35,2516,1,1.1362495608627796,1,1.1362495608627796,6,3.525792809203267,36,24,5,0,14.933577582240105,11.940524335950613,ITA-Serie A
ITA-Serie A,2425,AC Milan,Yunus Musah,2,2024,111,8771,D F M S,29,1561,0,2.601052531041205,0,2.601052531041205,2,2.0415506903082132,22,23,5,0,9.60949918627739,7.54957664385438,ITA-Serie A
ITA-Serie A,2425,AC Milan,Álvaro Morata,2,2024,111,1804,F M S,16,1110,5,4.817088529467583,5,4.817088529467583,0,0.9593266900628805,27,7,5,0,7.887570891529322,3.076422202400863,ITA-Serie A
ITA-Serie A,2425,Atalanta,Ademola Lookman,2,2024,107,5556,F M S,31,2295,15,13.808704778552055,14,13.047405943274498,5,8.88729977607727,82,60,4,0,24.82031987607479,8.259659683331847,ITA-Serie A
ITA-Serie A,2425,Atalanta,Alberto Manzoni,2,2024,107,12252,S,1,1,0,0.03272377327084541,0,0.03272377327084541,0,0.0,1,0,0,0,0.03272377327084541,0.0,ITA-Serie A
ITA-Serie A,2425,Atalanta,Ben Godfrey,2,2024,107,7689,S,1,21,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2425,Atalanta,Berat Gjimshiti,2,2024,107,1927,D S,34,2653,1,3.073660319671035,1,3.073660319671035,2,1.7291569849476218,20,11,6,0,11.93463903106749,10.687764661386609,ITA-Serie A
ITA-Serie A,2425,Atalanta,Charles De Ketelaere,2,2024,107,10877,F M S,36,2092,7,9.455427888780832,7,9.455427888780832,7,6.690482780337334,48,39,1,0,21.813689198344946,11.468675585463643,ITA-Serie A
ITA-Serie A,2425,Atalanta,Daniel Maldini,2,2024,107,8163,F M S,30,1574,6,6.705157367512584,6,6.705157367512584,0,1.6986502315849066,49,16,5,0,9.631431639194489,2.1939726937562227,ITA-Serie A
ITA-Serie A,2425,Atalanta,Davide Zappacosta,2,2024,107,1178,D M S,30,2102,4,3.0307677779346704,4,3.0307677779346704,2,2.927798919379711,39,23,3,0,11.398830203339458,7.707523886114359,ITA-Serie A
ITA-Serie A,2425,Atalanta,Federico Cassa,2,2024,107,12889,S,2,7,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2425,Atalanta,Gianluca Scamacca,2,2024,107,6253,S,1,2,0,0.12657105922698975,0,0.12657105922698975,0,0.0,1,0,0,0,0.12657105922698975,0.0,ITA-Serie A
ITA-Serie A,2425,Atalanta,Giorgio Scalvini,2,2024,107,9107,D S,6,284,0,0.08594767935574055,0,0.08594767935574055,0,0.0,4,0,2,0,0.06393450871109962,0.02235308103263378,ITA-Serie A
ITA-Serie A,2425,Atalanta,Isak Hien,2,2024,107,11053,D S,30,2336,0,0.9531183708459139,0,0.9531183708459139,0,0.07658737525343895,8,2,10,0,11.485736094415188,11.409148715436459,ITA-Serie A
ITA-Serie A,2425,Atalanta,Juan Cuadrado,2,2024,107,1089,D F M S,23,800,0,1.4727812930941582,0,1.4727812930941582,2,2.286779422312975,16,19,3,0,5.509815413504839,3.117791526019573,ITA-Serie A
ITA-Serie A,2425,Atalanta,Juan Musso,2,2024,107,7095,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0,ITA-Serie A
ITA-Serie A,2425,Atalanta,Lazar Samardzic,2,2024,107,8341,M S,31,1119,2,1.92628039047122,2,1.92628039047122,1,3.317144453525543,33,35,3,0,8.127213651314378,4.740726798772812,ITA-Serie A
ITA-Serie A,2425,Atalanta,Marco Brescianini,2,2024,107,7284,M S,29,959,4,4.397535916417837,4,4.397535916417837,2,1.2350470423698425,20,7,1,0,7.267041644081473,2.323193995282054,ITA-Serie A
ITA-Serie A,2425,Atalanta,Marco Carnesecchi,2,2024,107,8871,GK,34,3060,0,0.0,0,0.0,0,0.30051079392433167,0,1,1,0,6.58033574745059,6.279824946075678,ITA-Serie A
ITA-Serie A,2425,Atalanta,Marco Palestra,2,2024,107,11551,D S,9,213,0,0.0,0,0.0,0,0.2432294562458992,0,3,0,0,1.3319834247231483,1.0887539610266685,ITA-Serie A
