league,season,team,player,league_id,season_id,team_id,player_id,position,matches,minutes,goals,xg,np_goals,np_xg,assists,xa,shots,key_passes,yellow_cards,red_cards,xg_chain,xg_buildup
GER-Bundesliga,2324,Hoffenheim,David Jurásek,3,2023,120,12372,D M S,13,474,0,0.1003778837621212,0,0.1003778837621212,1,1.2145703472197056,5,6,1,0,3.209126329049468,1.956794848665595
GER-Bundesliga,2324,Hoffenheim,Dennis Geiger,3,2023,120,6081,S,3,57,0,0.0,0,0.0,0,0.11057253181934357,0,1,1,0,0.11057253181934357,0.11057253181934357
GER-Bundesliga,2324,Hoffenheim,Diadie Samassékou,3,2023,120,7868,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2324,Hoffenheim,Finn Becker,3,2023,120,10731,M S,22,555,0,0.1699785217642784,0,0.1699785217642784,0,0.4481327924877405,6,6,1,0,2.163063019514084,1.6224692855030298
GER-Bundesliga,2324,Hoffenheim,Florian Grillitsch,3,2023,120,116,D M S,30,2299,1,0.9007108602672815,1,0.9007108602672815,6,1.5126190595328808,21,19,8,0,13.644959606230259,12.217709331773221
GER-Bundesliga,2324,Hoffenheim,Grischa Prömel,3,2023,120,4340,D M S,28,2176,4,3.0754783414304256,4,3.0754783414304256,5,2.636586481705308,26,21,8,1,12.81657399237156,7.653144761919975
GER-Bundesliga,2324,Hoffenheim,Ihlas Bebou,3,2023,120,6271,D F M S,32,1615,7,5.354578691534698,7,5.354578691534698,5,2.886668909341097,38,15,3,0,12.528125173412263,4.379570780321956
GER-Bundesliga,2324,Hoffenheim,John Brooks,3,2023,120,22,D S,21,1548,2,2.4664577171206474,2,2.4664577171206474,0,0.08679345063865185,11,3,6,1,4.941739622503519,4.307529669255018
GER-Bundesliga,2324,Hoffenheim,Kasim Nuhu,3,2023,120,7024,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2324,Hoffenheim,Kevin Akpoguma,3,2023,120,6327,D M S,17,1080,0,0.6730638053268194,0,0.6730638053268194,0,0.24668432585895061,2,5,7,0,3.8935156539082527,3.0096214525401592
GER-Bundesliga,2324,Hoffenheim,Kevin Vogt,3,2023,120,133,D S,32,2650,0,0.6018818821758032,0,0.6018818821758032,0,0.13259361311793327,3,3,7,0,8.39175974112004,7.746633994393051
GER-Bundesliga,2324,Hoffenheim,Marius Bülter,3,2023,120,7879,D F M S,30,1331,1,1.8945992104709148,1,1.8945992104709148,4,3.4703396894037724,22,22,1,1,9.166707267053425,5.122026624158025
GER-Bundesliga,2324,Hoffenheim,Max Moerstedt,3,2023,120,12470,S,1,10,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2324,Hoffenheim,Maximilian Beier,3,2023,120,8137,F M S,33,2477,16,12.457650601863861,16,12.457650601863861,1,2.661381559446454,82,24,1,0,15.76284497603774,2.5732957124710083
GER-Bundesliga,2324,Hoffenheim,Oliver Baumann,3,2023,120,73,GK,34,3060,0,0.0,0,0.0,1,0.30637335777282715,0,2,1,0,5.77265227586031,5.466278910636902
GER-Bundesliga,2324,Hoffenheim,Ozan Kabak,3,2023,120,7376,D,28,2325,4,2.5764861460775137,4,2.5764861460775137,1,1.0609610378742218,18,8,9,1,8.383561950176954,8.007528465241194
GER-Bundesliga,2324,Hoffenheim,Pavel Kaderábek,3,2023,120,74,D M S,29,2439,3,2.4086271207779646,3,2.4086271207779646,4,5.176608527079225,20,35,7,0,11.63707581255585,6.7287313202396035
GER-Bundesliga,2324,Hoffenheim,Robert Skov,3,2023,120,7867,D M S,25,1252,3,1.8686408773064613,3,1.8686408773064613,4,1.725373494438827,32,23,2,0,3.9314654357731342,1.8218494467437267
GER-Bundesliga,2324,Hoffenheim,Stanley N'Soki,3,2023,120,6436,D M S,11,630,0,0.0,0,0.0,0,0.13013464957475662,0,2,1,1,1.431337047368288,1.3726870007812977
GER-Bundesliga,2324,Hoffenheim,Tim Drexler,3,2023,120,12469,D S,8,565,0,0.0,0,0.0,0,0.01373766828328371,0,1,1,0,2.8544292896986008,2.8544292896986008
GER-Bundesliga,2324,Hoffenheim,Tom Bischof,3,2023,120,10289,M S,13,141,0,0.19203387200832367,0,0.19203387200832367,2,0.722013883292675,5,5,0,0,0.794271819293499,0.4643583446741104
GER-Bundesliga,2324,Hoffenheim,Umut Tohumcu,3,2023,120,10595,M S,20,1022,0,0.5710894772782922,0,0.5710894772782922,2,1.2406918285414577,15,9,5,0,6.796610902994871,5.650862833485007
GER-Bundesliga,2324,Hoffenheim,Wout Weghorst,3,2023,120,7052,F S,28,2019,7,7.089848818257451,6,6.332072140648961,3,3.5110421497374773,39,34,4,0,12.106838148087263,4.090849205851555
GER-Bundesliga,2324,Mainz 05,Andreas Hanche-Olsen,3,2023,125,11309,D S,15,1019,1,0.9961053840816021,1,0.9961053840816021,0,0.012948278337717056,4,1,5,0,2.4915835689753294,2.4786352943629026
GER-Bundesliga,2324,Mainz 05,Anthony Caci,3,2023,125,6380,D S,31,2506,2,1.8629314601421356,2,1.8629314601421356,3,2.9395877309143543,31,25,8,0,9.770811071619391,6.2692010048776865
GER-Bundesliga,2324,Mainz 05,Anwar El Ghazi,3,2023,125,5612,S,3,44,0,0.05380818620324135,0,0.05380818620324135,1,0.6269503235816956,1,2,0,0,0.7482239045202732,0.0674653947353363
GER-Bundesliga,2324,Mainz 05,Aymen Barkok,3,2023,125,5235,M S,13,286,1,2.204937173984945,1,1.4471604665741324,0,0.3915510047227144,12,5,2,0,1.7998726647347212,0.35388972610235214
GER-Bundesliga,2324,Mainz 05,Brajan Gruda,3,2023,125,11310,F M S,28,1671,4,4.42372371070087,4,4.42372371070087,3,5.52777498960495,30,43,5,0,15.224408596754074,6.060056267306209
GER-Bundesliga,2324,Mainz 05,Daniel Batz,3,2023,125,12029,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.14293263852596283,0.14293263852596283
GER-Bundesliga,2324,Mainz 05,Danny da Costa,3,2023,125,249,D S,19,831,0,0.22208926919847727,0,0.22208926919847727,1,1.5813138987869024,6,9,1,0,2.93437541089952,1.2424132823944092
GER-Bundesliga,2324,Mainz 05,David Mamutovic,3,2023,125,11908,S,2,5,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2324,Mainz 05,Dominik Kohr,3,2023,125,269,D M S,31,2216,1,1.9021731289103627,1,1.9021731289103627,0,0.8735304730944335,25,15,13,1,5.235130553133786,3.878144847229123
GER-Bundesliga,2324,Mainz 05,Edimilson Fernandes,3,2023,125,1673,D S,21,1277,0,0.5281554060056806,0,0.5281554060056806,2,0.8149455729871988,15,18,4,0,4.358554725535214,3.7199938520789146
GER-Bundesliga,2324,Mainz 05,Jae-Sung Lee,3,2023,125,9783,F M S,29,2150,6,6.214204024523497,6,6.214204024523497,3,3.710132916457951,38,32,6,0,12.726068703457713,4.897844089195132
GER-Bundesliga,2324,Mainz 05,Jonathan Burkardt,3,2023,125,7108,F M S,21,1554,8,6.991286312229931,7,6.233509694226086,2,2.5152483489364386,41,14,2,0,10.678750865161419,3.7657033279538155
GER-Bundesliga,2324,Mainz 05,Josuha Guilavogui,3,2023,125,150,D S,11,389,0,0.0,0,0.0,1,0.06805159896612167,0,1,1,0,0.699214544147253,0.699214544147253
GER-Bundesliga,2324,Mainz 05,Karim Onisiwo,3,2023,125,2631,F M S,24,1513,1,2.4827874237671494,1,2.4827874237671494,3,1.9092329498380423,33,16,1,0,5.308682337403297,2.115310536697507
GER-Bundesliga,2324,Mainz 05,Leandro Barreiro Martins,3,2023,125,7109,M S,31,2600,4,5.028050007298589,4,5.028050007298589,1,1.3807551329955459,38,20,8,0,10.784912591800094,5.83985104970634
GER-Bundesliga,2324,Mainz 05,Ludovic Ajorque,3,2023,125,6905,F S,26,1347,2,5.715712696313858,2,4.200159281492233,0,0.8593341186642647,30,15,4,0,6.111298134550452,2.058779038488865
GER-Bundesliga,2324,Mainz 05,Marco Richter,3,2023,125,6357,M S,20,679,1,2.0621123649179935,1,2.0621123649179935,0,1.9792995369061828,38,12,3,0,3.9209891632199287,1.1464222418144345
GER-Bundesliga,2324,Mainz 05,Marcus Müller,3,2023,125,12226,S,1,15,0,0.013423766009509563,0,0.013423766009509563,0,0.0,1,0,0,0,0.013423766009509563,0.0
GER-Bundesliga,2324,Mainz 05,Maxim Leitsch,3,2023,125,9703,D S,7,377,0,0.0,0,0.0,0,0.0,0,0,0,0,0.33281970396637917,0.33281970396637917
GER-Bundesliga,2324,Mainz 05,Merveille Papela,3,2023,125,9178,D M S,11,264,0,0.4438758082687855,0,0.4438758082687855,0,0.5349623532965779,4,3,1,0,1.5241789072752,1.0259344577789307
GER-Bundesliga,2324,Mainz 05,Nelson Weiper,3,2023,125,11143,F S,5,114,0,0.6600031703710556,0,0.6600031703710556,0,0.13063468039035797,2,2,0,0,0.7906378507614136,0.0
GER-Bundesliga,2324,Mainz 05,Philipp Mwene,3,2023,125,7106,D M,23,2021,1,1.4282803563401103,1,1.4282803563401103,2,2.306240428239107,24,23,4,1,6.641070067882538,4.366441967897117
GER-Bundesliga,2324,Mainz 05,Robin Zentner,3,2023,125,449,GK,30,2700,0,0.026669420301914215,0,0.026669420301914215,0,0.019722795113921165,1,1,3,0,1.2927239798009396,1.2927239798009396
GER-Bundesliga,2324,Mainz 05,Sepp van den Berg,3,2023,125,10721,D S,33,2831,3,3.7091642525047064,3,3.7091642525047064,0,0.5576253132894635,25,7,9,0,6.752309799194336,6.562722461298108
GER-Bundesliga,2324,Mainz 05,Silvan Widmer,3,2023,125,1139,D M S,20,1226,1,1.1907554073259234,1,1.1907554073259234,3,3.6302779633551836,14,15,4,0,7.669031405821443,4.940777608193457
GER-Bundesliga,2324,Mainz 05,Stefan Bell,3,2023,125,40,D S,10,667,0,0.2294920403510332,0,0.2294920403510332,0,0.0905444547533989,4,1,3,0,0.3876202367246151,0.17717087641358376
GER-Bundesliga,2324,Mainz 05,Tom Krauß,3,2023,125,8092,M S,29,1320,1,0.5937967412173748,1,0.5937967412173748,2,0.6373225171118975,17,8,5,0,3.8558023143559694,3.005203675478697
GER-Bundesliga,2324,RasenBallsport Leipzig,Amadou Haidara,3,2023,136,7501,M S,21,1582,2,0.9922775700688362,2,0.9922775700688362,1,1.6235595028847456,21,17,5,0,12.830584708601236,10.555549938231707
GER-Bundesliga,2324,RasenBallsport Leipzig,Benjamin Henrichs,3,2023,136,435,D M S,33,2539,1,2.717759570106864,1,2.717759570106864,5,5.070023860782385,36,40,5,0,18.743870448321104,14.128764633089304
GER-Bundesliga,2324,RasenBallsport Leipzig,Benjamin Sesko,3,2023,136,11974,F S,31,1523,14,8.596239453181624,14,8.596239453181624,2,0.9170200936496258,47,12,0,0,11.759752489626408,4.802732428535819
GER-Bundesliga,2324,RasenBallsport Leipzig,Castello Lukeba,3,2023,136,9511,D S,32,2176,1,1.00545135140419,1,1.00545135140419,0,0.18247702158987522,7,4,3,0,11.889688301831484,11.758996117860079
GER-Bundesliga,2324,RasenBallsport Leipzig,Christoph Baumgartner,3,2023,136,7422,F M S,32,1114,5,4.064403414726257,5,4.064403414726257,1,1.4943338558077812,31,16,3,0,9.496019845828414,5.529703238978982
GER-Bundesliga,2324,RasenBallsport Leipzig,Dani Olmo,3,2023,136,8292,F M S,21,1487,4,3.7428875751793385,4,3.7428875751793385,5,5.405302612110972,45,32,0,0,14.852808624505997,8.09803992509842
GER-Bundesliga,2324,RasenBallsport Leipzig,David Raum,3,2023,136,9724,D M,31,2761,2,1.1637575421482325,2,1.1637575421482325,8,8.822827788069844,14,68,6,0,19.401910711079836,15.503833007067442
GER-Bundesliga,2324,RasenBallsport Leipzig,El Chadaille Bitshiabu,3,2023,136,9629,S,6,15,0,0.0,0,0.0,0,0.0,0,0,0,0,0.1743035651743412,0.1743035651743412
GER-Bundesliga,2324,RasenBallsport Leipzig,Eljif Elmas,3,2023,136,7912,M S,14,221,0,1.2049502842128277,0,1.2049502842128277,0,0.16692247986793518,10,2,0,0,2.6335152089595795,1.536571780219674
GER-Bundesliga,2324,RasenBallsport Leipzig,Emil Forsberg,3,2023,136,5249,M S,14,449,2,1.6260444759391248,2,0.868267813231796,1,0.8517668843269348,12,6,0,0,4.331011588219553,2.9258000440895557
GER-Bundesliga,2324,RasenBallsport Leipzig,Fabio Carvalho,3,2023,136,9501,M S,9,132,0,0.21358712390065193,0,0.21358712390065193,0,0.23040751367807388,3,2,0,0,0.7217054478824139,0.3711858205497265
GER-Bundesliga,2324,RasenBallsport Leipzig,Janis Blaswich,3,2023,136,4313,GK,21,1890,0,0.0,0,0.0,0,0.037554554641246796,0,1,0,0,4.854983039200306,4.8174284771084785
GER-Bundesliga,2324,RasenBallsport Leipzig,Jonathan Norbye,3,2023,136,12628,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2324,RasenBallsport Leipzig,Kevin Kampl,3,2023,136,188,M S,26,1348,1,0.18959989212453365,1,0.18959989212453365,0,1.1563301319256425,6,14,3,0,6.404891517013311,5.420626096427441
GER-Bundesliga,2324,RasenBallsport Leipzig,Loïs Openda,3,2023,136,10832,F S,34,2772,24,24.74329467304051,22,22.469964699819684,7,6.524221880361438,120,36,4,0,29.7026682253927,4.370127652771771
GER-Bundesliga,2324,RasenBallsport Leipzig,Lukas Klostermann,3,2023,136,5358,D S,25,1423,1,1.1135592143982649,1,1.1135592143982649,0,0.43709888122975826,6,5,3,0,6.337007949128747,6.200740167871118
GER-Bundesliga,2324,RasenBallsport Leipzig,Mohamed Simakan,3,2023,136,7551,D S,32,2147,2,3.792179027572274,2,3.792179027572274,3,2.594315452501178,30,15,8,0,13.175233444198966,10.86243693716824
GER-Bundesliga,2324,RasenBallsport Leipzig,Nicolas Seiwald,3,2023,136,11871,M S,21,677,0,0.0,0,0.0,2,0.25288727320730686,0,5,1,0,2.5311324950307608,2.33156618475914
GER-Bundesliga,2324,RasenBallsport Leipzig,Nuha Jatta,3,2023,136,12370,S,1,1,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2324,RasenBallsport Leipzig,Péter Gulácsi,3,2023,136,5241,GK,13,1170,0,0.0,0,0.0,0,0.0,0,0,0,0,2.9495482966303825,2.9495482966303825
GER-Bundesliga,2324,RasenBallsport Leipzig,Timo Werner,3,2023,136,65,F M S,8,192,2,2.619151372462511,1,1.8613747544586658,0,0.060963310301303864,9,2,0,0,2.5027804113924503,0.6053832545876503
GER-Bundesliga,2324,RasenBallsport Leipzig,Willi Orban,3,2023,136,5257,D S,19,1587,0,0.46899986267089844,0,0.46899986267089844,0,0.6591169387102127,7,7,2,0,9.486498098820448,9.460853826254606
GER-Bundesliga,2324,RasenBallsport Leipzig,Xaver Schlager,3,2023,136,7783,M,29,2499,0,1.0008859485387802,0,1.0008859485387802,5,2.174327801913023,21,27,7,0,21.959266629070044,20.25843463279307
GER-Bundesliga,2324,RasenBallsport Leipzig,Xavi Simons,3,2023,136,8700,M,32,2738,8,7.734520580619574,7,6.218967225402594,11,10.540094953030348,81,79,9,1,23.964530430734158,12.515338407829404
GER-Bundesliga,2324,RasenBallsport Leipzig,Yussuf Poulsen,3,2023,136,5250,F S,28,1194,5,6.919978216290474,5,6.919978216290474,2,2.1836321242153645,28,13,0,0,10.635895442217588,2.9980139415711164
GER-Bundesliga,2324,Union Berlin,Aissa Laidouni,3,2023,240,3699,M S,23,1029,0,0.7682113070040941,0,0.7682113070040941,3,1.5009211637079716,13,12,2,0,4.841209087520838,3.0136834727600217
GER-Bundesliga,2324,Union Berlin,Alex Kral,3,2023,240,8017,D M S,24,1340,0,1.7174312379211187,0,1.7174312379211187,0,0.21861195657402277,18,5,2,0,4.68869945500046,3.0566357942298055
GER-Bundesliga,2324,Union Berlin,Alexander Schwolow,3,2023,240,5262,GK,1,90,0,0.0,0,0.0,0,0.0,0,0,0,0,0.06283817440271378,0.06283817440271378
GER-Bundesliga,2324,Union Berlin,Aljoscha Kemlein,3,2023,240,11236,S,2,23,0,0.03288934379816055,0,0.03288934379816055,0,0.0,1,0,0,0,0.6743266731500626,0.641437329351902
GER-Bundesliga,2324,Union Berlin,Andras Schafer,3,2023,240,7410,D M S,20,1264,1,1.7435843665152788,1,1.7435843665152788,2,2.117854233831167,21,18,1,1,5.693262223154306,2.862957987934351
GER-Bundesliga,2324,Union Berlin,Benedict Hollerbach,3,2023,240,11981,F M S,28,1330,5,4.1453121323138475,5,4.1453121323138475,0,1.6249021347612143,34,14,2,0,6.9337903168052435,1.8773544393479824
GER-Bundesliga,2324,Union Berlin,Brenden Aaronson,3,2023,240,10751,F M S,30,1203,2,2.3798574674874544,2,2.3798574674874544,2,2.727505593560636,19,22,1,1,7.425651806406677,3.351934116333723
GER-Bundesliga,2324,Union Berlin,Chris Bedia,3,2023,240,12364,S,7,113,1,0.4426194690167904,1,0.4426194690167904,0,0.15663977339863777,3,3,0,0,1.201132521033287,0.6252865009009838
GER-Bundesliga,2324,Union Berlin,Christopher Trimmel,3,2023,240,7875,D M S,26,1680,0,0.31452585477381945,0,0.31452585477381945,2,2.440682277083397,6,39,2,1,5.509496794082224,4.362459319643676
GER-Bundesliga,2324,Union Berlin,Danilho Doekhi,3,2023,240,10725,D,24,2160,2,1.2109281308948994,2,1.2109281308948994,0,0.1917865127325058,16,4,2,0,4.427957221865654,4.250279098749161
GER-Bundesliga,2324,Union Berlin,David Datro Fofana,3,2023,240,11295,F M S,12,684,1,4.060827124863863,1,4.060827124863863,0,0.38272819947451353,26,5,0,0,4.917184886522591,0.9215688081458211
GER-Bundesliga,2324,Union Berlin,Diogo Leite,3,2023,240,10724,D S,32,2710,0,0.5729180835187435,0,0.5729180835187435,0,0.5412383750081062,12,6,6,0,6.325476054102182,5.752256024628878
GER-Bundesliga,2324,Union Berlin,Frederik Rönnow,3,2023,240,7048,GK,33,2970,0,0.12216654047369957,0,0.12216654047369957,0,0.22198277711868286,3,1,2,0,3.590184275060892,3.3682014979422092
GER-Bundesliga,2324,Union Berlin,Janik Haberer,3,2023,240,4271,D M S,21,1230,1,1.0519700599834323,1,1.0519700599834323,1,0.8010420650243759,15,10,7,0,3.1380159724503756,2.246667222119868
GER-Bundesliga,2324,Union Berlin,Josip Juranovic,3,2023,240,11333,D M S,21,1272,0,1.3066761055961251,0,0.5488994279876351,2,2.8537565134465694,12,39,4,0,3.448020369745791,2.261666787788272
GER-Bundesliga,2324,Union Berlin,Jérôme Roussillon,3,2023,240,3339,D S,23,703,0,0.5374878337606788,0,0.5374878337606788,1,0.7475190320983529,7,8,2,0,3.1205338025465608,2.2433958621695638
GER-Bundesliga,2324,Union Berlin,Kevin Behrens,3,2023,240,9712,F S,31,1916,5,8.321831177920103,5,8.321831177920103,1,2.0963486256077886,52,24,4,0,11.046282581984997,3.755228543654084
GER-Bundesliga,2324,Union Berlin,Kevin Volland,3,2023,240,83,F M S,26,1394,3,5.798084431327879,1,3.5247543090954423,4,2.5899303993210196,36,20,1,2,6.6129677733406425,1.914235956966877
GER-Bundesliga,2324,Union Berlin,Leonardo Bonucci,3,2023,240,1287,D S,7,467,1,0.75777667760849,0,0.0,0,0.29344869405031204,1,2,0,0,1.4568561688065529,1.4568561688065529
GER-Bundesliga,2324,Union Berlin,Lucas Tousart,3,2023,240,3743,M S,23,1591,0,1.4459867663681507,0,1.4459867663681507,0,0.5308162374421954,25,6,5,0,3.9345752531662583,2.430923885665834
GER-Bundesliga,2324,Union Berlin,Mikkel Kaufmann,3,2023,240,12053,F S,18,424,1,1.2217344976961613,1,1.2217344976961613,0,1.0639084111899137,15,4,0,0,2.8279455192387104,1.0950163174420595
GER-Bundesliga,2324,Union Berlin,Milos Pantovic,3,2023,240,378,S,1,9,1,0.5618004202842712,1,0.5618004202842712,0,0.0,1,0,0,0,0.5618004202842712,0.0
GER-Bundesliga,2324,Union Berlin,Paul Jäckel,3,2023,240,6595,D S,6,216,0,0.0,0,0.0,0,0.0743938460946083,0,2,0,0,0.15865868795663118,0.08426484186202288
GER-Bundesliga,2324,Union Berlin,Rani Khedira,3,2023,240,5251,M S,20,1377,0,0.22551585361361504,0,0.22551585361361504,0,0.14852115511894226,3,5,5,1,2.2159358859062195,2.0812371373176575
GER-Bundesliga,2324,Union Berlin,Robin Gosens,3,2023,240,6155,D M S,30,2354,6,2.4756892109289765,6,2.4756892109289765,3,3.411861822940409,32,34,7,1,7.790660656988621,4.173315906897187
GER-Bundesliga,2324,Union Berlin,Robin Knoche,3,2023,240,161,D S,24,1920,1,1.396061367355287,1,0.6382847195491195,0,0.3083915710449219,8,3,1,0,3.9953995840623975,3.8880528109148145
GER-Bundesliga,2324,Union Berlin,Sheraldo Becker,3,2023,240,7882,F M S,11,664,0,0.9779949057847261,0,0.9779949057847261,1,2.1538064759224653,16,12,0,0,3.856623947620392,1.7708171596750617
GER-Bundesliga,2324,Union Berlin,Yorbe Vertessen,3,2023,240,12424,F M S,13,575,3,3.0108204130083323,3,3.0108204130083323,2,1.4330097809433937,24,7,1,0,5.26316960901022,1.617756225168705
GER-Bundesliga,2324,VfB Stuttgart,Alexander Nübel,3,2023,133,2639,GK,30,2700,0,0.0,0,0.0,0,0.0,0,0,1,0,7.694039307534695,7.694039307534695
GER-Bundesliga,2324,VfB Stuttgart,Anthony Rouault,3,2023,133,10789,D S,22,1002,0,0.1054016537964344,0,0.1054016537964344,2,1.3006245661526918,3,8,3,0,3.6937022656202316,2.871620435267687
GER-Bundesliga,2324,VfB Stuttgart,Atakan Karazor,3,2023,133,8878,M S,33,2660,0,0.9654796337708831,0,0.9654796337708831,4,3.105354379862547,19,29,9,0,18.897660940885544,15.486275654286146
GER-Bundesliga,2324,VfB Stuttgart,Borna Sosa,3,2023,133,7075,S,2,32,0,0.020359061658382416,0,0.020359061658382416,0,0.012273414991796017,1,1,0,0,0.09210852533578873,0.09210852533578873
GER-Bundesliga,2324,VfB Stuttgart,Chris Führich,3,2023,133,6449,D M S,34,2709,8,7.510290591046214,8,6.752513853833079,7,8.933032155036926,54,52,2,0,24.860250413417816,13.97021697461605
GER-Bundesliga,2324,VfB Stuttgart,Dan-Axel Zagadou,3,2023,133,6103,D S,19,1444,1,1.1439917497336864,1,1.1439917497336864,0,0.14917796291410923,11,3,1,0,6.559690181165934,6.35435601696372
GER-Bundesliga,2324,VfB Stuttgart,Deniz Undav,3,2023,133,10804,F M S,30,2135,18,17.09328974597156,18,16.335513127967715,10,7.17163859680295,107,39,5,0,26.269780419766903,6.9859972056001425
GER-Bundesliga,2324,VfB Stuttgart,Enzo Millot,3,2023,133,8645,F M S,31,2282,5,6.214938064105809,4,5.457161390222609,4,4.119167222641408,39,33,5,0,18.62775661237538,11.732027526944876
GER-Bundesliga,2324,VfB Stuttgart,Fabian Bredlow,3,2023,133,7030,GK,4,360,0,0.0,0,0.0,0,0.0,0,0,0,0,0.5643789768218994,0.5643789768218994
GER-Bundesliga,2324,VfB Stuttgart,Genki Haraguchi,3,2023,133,35,S,2,18,0,0.0,0,0.0,0,0.0,0,0,0,0,0.06099141389131546,0.06099141389131546
GER-Bundesliga,2324,VfB Stuttgart,Hiroki Ito,3,2023,133,9715,D S,26,2240,0,0.7480805702507496,0,0.7480805702507496,2,1.9971041632816195,18,18,1,0,16.274456840008497,14.244097359478474
GER-Bundesliga,2324,VfB Stuttgart,Jamie Leweling,3,2023,133,9718,D F M S,34,1548,4,6.18448478449136,4,6.18448478449136,4,2.671717455610633,43,23,3,0,12.17147049214691,4.742095705121756
GER-Bundesliga,2324,VfB Stuttgart,Joshua Vagnoman,3,2023,133,6626,D M S,18,1147,2,1.7019743993878365,2,1.7019743993878365,2,1.509387955069542,17,7,2,0,7.624159812927246,5.9043128695338964
GER-Bundesliga,2324,VfB Stuttgart,Jovan Milosevic,3,2023,133,11840,S,5,12,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
GER-Bundesliga,2324,VfB Stuttgart,Leonidas Stergiou,3,2023,133,11975,D S,15,564,1,0.32516836002469063,1,0.32516836002469063,0,0.42150358483195305,3,5,0,0,2.538110561668873,2.374480940401554
GER-Bundesliga,2324,VfB Stuttgart,Lilian Egloff,3,2023,133,8987,M S,5,93,0,0.12217133678495884,0,0.12217133678495884,0,0.0,3,0,1,0,0.22308075428009033,0.115456597879529
GER-Bundesliga,2324,VfB Stuttgart,Luca Raimund,3,2023,133,12067,S,3,23,0,0.8934257626533508,0,0.8934257626533508,0,0.0,2,0,1,0,1.5341386757791042,0.6407129727303982
GER-Bundesliga,2324,VfB Stuttgart,Mahmoud Dahoud,3,2023,133,205,M S,13,160,1,0.47362592816352844,1,0.47362592816352844,0,0.5927827227860689,2,7,0,0,4.058749169111252,3.537891738116741
GER-Bundesliga,2324,VfB Stuttgart,Maximilian Mittelstädt,3,2023,133,419,D S,31,2113,2,0.9744149846956134,2,0.9744149846956134,4,5.203670730814338,21,31,5,0,19.498442778363824,16.147974142804742
GER-Bundesliga,2324,VfB Stuttgart,Pascal Stenzel,3,2023,133,326,D S,23,1125,0,0.3266832735389471,0,0.3266832735389471,5,3.146456418558955,14,15,1,1,9.022506950423121,7.023394027724862
GER-Bundesliga,2324,VfB Stuttgart,Roberto Massimo,3,2023,133,8806,S,5,56,0,0.0,0,0.0,0,0.05779124051332474,0,1,1,0,0.13159636594355106,0.07380512543022633
GER-Bundesliga,2324,VfB Stuttgart,Samuele Di Benedetto,3,2023,133,12277,S,1,1,0,0.0,0,0.0,0,0.02102121338248253,0,1,0,0,0.0,0.0
GER-Bundesliga,2324,VfB Stuttgart,Serhou Guirassy,3,2023,133,3738,F S,28,2228,28,23.512099631130695,24,20.480992905795574,3,7.668689090758562,91,53,0,0,32.28878764808178,7.664522420614958
GER-Bundesliga,2324,VfB Stuttgart,Silas Wamangituka,3,2023,133,8807,M S,27,861,5,5.937350358814001,5,5.17957366630435,2,2.404309891164303,24,15,0,0,10.556440623477101,4.659267008304596
GER-Bundesliga,2324,VfB Stuttgart,Waldemar Anton,3,2023,133,106,D S,33,2889,0,1.5518756648525596,0,1.5518756648525596,3,1.4026816934347153,27,10,7,0,17.270139643922448,16.389904933050275
GER-Bundesliga,2324,VfB Stuttgart,Woo-Yeong Jeong,3,2023,133,7267,M S,26,552,2,2.605867937207222,2,2.605867937207222,3,2.1020664013922215,18,9,1,0,7.995916116982698,3.4487120173871517
GER-Bundesliga,2324,Werder Bremen,Amos Pieper,3,2023,123,7320,D,7,594,0,0.33897275663912296,0,0.33897275663912296,0,0.5340107679367065,4,1,0,0,1.7593848444521427,1.2253740765154362
GER-Bundesliga,2324,Werder Bremen,Anthony Jung,3,2023,123,5217,D M S,31,2591,1,0.6805804511532187,1,0.6805804511532187,0,0.3237763652577996,5,7,3,1,9.421346353366971,9.087589727714658
GER-Bundesliga,2324,Werder Bremen,Christian Groß,3,2023,123,7815,D M S,20,779,0,0.1120370514690876,0,0.1120370514690876,1,0.21584362536668777,3,5,1,0,2.9876101445406675,2.7099535688757896
GER-Bundesliga,2324,Werder Bremen,Dawid Kownacki,3,2023,123,6190,F S,22,340,0,1.3725180234760046,0,1.3725180234760046,0,0.2749298671260476,19,5,0,0,1.9744076449424028,0.6974716819822788
GER-Bundesliga,2324,Werder Bremen,Felix Agu,3,2023,123,8804,D S,24,1646,0,1.0503350887447596,0,1.0503350887447596,0,0.746006079018116,11,7,2,0,5.799242444336414,4.186897806823254
GER-Bundesliga,2324,Werder Bremen,Ilia Gruev,3,2023,123,8000,S,1,2,0,0.0,0,0.0,0,0.0,0,0,0,0,0.0,0.0
